Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,42,10000
2,0,2,86,10000
3,0,2,128,10000
4,0,2,171,10000
5,0,2,214,10000
6,0,2,256,10000
7,0,2,298,10000
8,0,2,341,10000
9,0,2,384,10000
10,0,2,427,10000
11,0,2,469,10000
12,0,2,511,10000
13,0,33,523,10000
14,0,40,558,10000
15,0,66,575,10000
16,0,59,625,10000
17,0,92,635,10000
18,0,123,648,10000
19,0,124,690,10000
20,0,158,698,0
21,0,159,739,0
22,0,193,749,0
23,0,225,760,0
24,0,225,801,0
25,0,259,809,0
26,0,250,861,0
27,0,285,869,0
28,0,312,885,0
29,0,321,919,0
30,0,353,931,0
31,0,353,974,0
32,0,393,978,0
33,0,415,997,0
34,0,377,1078,0
35,3,340,1154,10000
36,4,336,1200,10000
37,4,298,1281,10000
38,7,322,1296,10000
39,7,312,1349,10000
40,16,312,1381,0
41,18,288,1444,0
42,22,295,1474,0
43,27,318,1490,0
44,27,309,1540,0
45,35,319,1564,0
46,39,290,1630,0
47,44,291,1666,0
48,52,312,1680,0
49,52,314,1720,0
50,62,313,1754,0
51,62,259,1849,0
52,62,287,1863,0
53,62,288,1903,0
54,62,284,1950,0
55,77,263,1998,0
56,77,222,2079,0
57,77,235,2108,0
58,77,246,2138,0
59,77,262,2165,0
60,77,242,2227,0
61,77,185,2327,0
62,77,205,2349,0
63,77,217,2378,0
64,77,209,2427,0
65,77,164,2512,0
66,77,163,2555,0
67,77,158,2602,0
68,77,141,2659,0
69,77,163,2679,0
70,77,130,2755,10000
71,77,128,2799,10000
72,77,96,2873,10000
73,77,105,2906,10000
74,77,116,2937,10000
75,77,77,3018,10000
76,78,95,3041,10000
77,81,61,3113,10000
78,81,77,3139,10000
79,81,69,3188,10000
80,82,42,3257,10000
81,82,35,3305,10000
82,82,36,3347,10000
83,82,38,3386,10000
84,82,47,3419,10000
85,82,25,3483,10000
86,82,25,3525,10000
87,82,11,3580,10000
88,82,14,3619,10000
89,82,12,3663,10000
90,82,10,3705,10000
91,82,5,3752,10000
