Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,3,65,10000
2,0,2,138,10000
3,0,2,213,10000
4,0,3,289,10000
5,0,73,293,10000
6,0,33,408,10000
7,0,93,418,10000
8,0,113,472,10000
9,0,187,472,10000
10,0,255,472,0
11,0,243,557,0
12,0,299,575,0
13,0,326,616,0
14,0,396,616,0
15,0,468,616,0
16,0,451,707,0
17,0,500,729,0
18,0,515,782,0
19,0,586,782,0
20,0,655,782,0
21,0,669,842,0
22,0,744,842,0
23,0,817,842,0
24,0,889,842,0
25,0,961,842,0
26,0,1034,842,0
27,0,1109,842,0
28,0,1180,842,0
29,0,1255,842,0
30,14,1330,828,0
31,14,1367,866,0
32,33,1436,849,0
33,33,1483,874,0
34,33,1558,874,0
35,33,1628,874,0
36,33,1701,874,0
37,33,1771,874,0
38,33,1841,874,0
39,33,1910,874,0
40,33,1982,874,0
41,33,2055,874,0
42,33,2129,874,0
43,33,2199,874,0
44,33,2271,874,0
45,33,2347,874,0
46,33,2420,875,0
47,33,2494,875,0
48,33,2571,875,0
49,33,2642,875,0
50,33,2715,875,0
51,33,2785,877,0
52,33,2860,877,0
53,33,2933,879,0
54,33,3005,879,0
55,33,3080,879,0
56,33,3151,879,0
57,33,3225,879,0
58,33,3299,879,0
59,33,3371,879,0
60,33,3441,879,0
61,33,3510,879,0
62,33,3579,879,0
63,33,3652,879,0
64,33,3723,879,0
65,33,3796,879,0
66,33,3866,879,0
67,33,3938,879,0
68,33,4007,879,0
69,33,4079,879,0
70,33,4152,879,0
71,33,4228,879,0
72,33,4301,879,0
73,33,4370,879,0
74,33,4440,879,0
75,33,4513,879,0
76,33,4589,879,0
77,33,4662,879,0
78,33,4737,879,0
79,33,4812,879,0
80,33,4886,879,0
81,33,4955,879,0
82,33,5025,879,0
83,33,5097,879,0
84,34,5172,878,0
85,34,5244,878,0
86,34,5314,879,0
87,34,5386,879,0
88,34,5460,879,0
89,34,5531,879,0
90,34,5601,881,0
91,34,5671,881,0
