Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,50,10000
2,0,2,99,10000
3,0,2,150,10000
4,0,2,200,10000
5,0,2,249,10000
6,0,2,299,10000
7,0,2,350,10000
8,0,2,400,10000
9,0,8,446,10000
10,0,58,446,10000
11,0,34,520,10000
12,0,81,524,10000
13,0,122,533,10000
14,0,155,547,10000
15,0,203,547,0
16,0,170,629,0
17,0,213,637,0
18,0,248,653,0
19,0,260,690,0
20,0,311,690,0
21,0,292,757,0
22,0,325,775,0
23,0,357,792,0
24,0,365,832,0
25,0,415,832,0
26,0,415,883,0
27,0,447,901,0
28,0,489,911,0
29,0,503,946,0
30,0,553,946,0
31,0,558,989,0
32,3,588,1006,0
33,3,592,1052,0
34,3,541,1151,0
35,6,591,1148,0
36,6,552,1237,0
37,13,580,1251,0
38,16,620,1259,0
39,16,588,1340,0
40,24,638,1332,0
41,26,569,1447,0
42,36,583,1472,0
43,37,587,1516,0
44,37,572,1581,0
45,40,621,1578,0
46,40,565,1683,0
47,50,566,1722,0
48,50,587,1750,0
49,50,587,1798,0
50,50,637,1798,0
51,50,569,1915,0
52,60,578,1947,0
53,61,599,1974,0
54,61,609,2013,0
55,61,658,2013,0
56,61,609,2112,0
57,67,609,2155,0
58,70,630,2179,0
59,70,629,2228,0
60,76,678,2222,0
61,84,630,2311,0
62,101,642,2329,0
63,101,690,2329,0
64,101,669,2398,0
65,102,607,2504,0
66,104,611,2547,0
67,112,615,2584,0
68,112,654,2593,0
69,112,636,2657,0
70,112,676,2665,0
71,112,678,2711,0
72,131,678,2738,0
73,131,702,2763,0
74,131,728,2784,0
75,131,778,2784,0
76,134,783,2823,0
77,140,792,2857,0
78,141,821,2874,0
79,141,840,2903,0
80,141,887,2903,0
81,150,913,2915,0
82,150,957,2920,0
83,150,1003,2921,0
84,150,1040,2933,0
85,150,1088,2933,0
86,150,1136,2933,0
87,150,1184,2933,0
88,150,1232,2933,0
89,150,1281,2933,0
90,150,1329,2933,0
91,150,1377,2933,0
