Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,3,60,10000
2,0,3,122,10000
3,0,4,183,10000
4,0,5,241,10000
5,0,7,293,10000
6,0,8,351,10000
7,0,7,410,10000
8,0,35,440,10000
9,0,95,440,10000
10,0,154,440,0
11,0,99,551,0
12,0,159,551,0
13,0,192,576,0
14,0,251,576,0
15,0,309,576,0
16,0,232,710,0
17,0,292,710,0
18,0,325,735,0
19,0,381,735,0
20,0,437,735,0
21,0,353,878,0
22,0,411,878,0
23,0,437,907,0
24,0,493,907,0
25,0,551,907,0
26,0,498,1017,0
27,1,548,1026,0
28,1,587,1047,0
29,1,647,1047,0
30,1,706,1047,0
31,1,685,1128,0
32,9,742,1120,0
33,9,687,1232,0
34,9,732,1247,0
35,15,792,1241,0
36,15,705,1382,10000
37,28,737,1396,10000
38,28,743,1450,10000
39,28,784,1467,10000
40,54,843,1441,10000
41,54,710,1633,10000
42,68,766,1622,10000
43,68,752,1694,10000
44,68,809,1694,10000
45,113,869,1649,0
46,115,777,1798,0
47,115,827,1809,0
48,115,844,1850,0
49,115,904,1850,0
50,117,963,1848,0
51,117,907,1960,0
52,119,935,1988,0
53,119,969,2013,0
54,119,1025,2013,0
55,119,1085,2013,0
56,119,1126,2030,0
57,120,1177,2035,0
58,120,1235,2035,0
59,120,1294,2035,0
60,120,1352,2035,0
61,120,1384,2061,0
62,137,1439,2048,0
63,137,1467,2078,0
64,137,1525,2078,0
65,137,1581,2078,0
66,155,1622,2079,0
67,160,1655,2099,0
68,160,1714,2099,0
69,160,1772,2099,0
70,175,1831,2084,0
71,182,1850,2114,0
72,182,1907,2114,0
73,182,1963,2114,0
74,182,2020,2114,0
75,182,2077,2114,0
76,182,2133,2114,0
77,182,2192,2114,0
78,182,2248,2114,0
79,182,2305,2114,0
80,182,2362,2114,0
81,182,2419,2114,0
82,182,2477,2114,0
83,182,2534,2114,0
84,182,2592,2114,0
85,182,2649,2114,0
86,182,2707,2114,0
87,182,2765,2114,0
88,182,2824,2114,0
89,182,2883,2114,0
90,182,2942,2114,0
91,182,2998,2114,0
