Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,59,10000
2,0,2,121,10000
3,0,2,181,10000
4,0,5,238,10000
5,0,7,293,10000
6,0,7,352,10000
7,0,5,411,10000
8,0,33,441,10000
9,0,92,441,10000
10,0,151,441,0
11,0,99,553,0
12,0,157,553,0
13,0,193,577,0
14,0,253,577,0
15,0,311,577,0
16,0,240,706,0
17,0,299,706,0
18,0,327,735,0
19,0,382,735,0
20,0,438,735,0
21,0,356,877,0
22,0,415,877,0
23,0,444,907,0
24,0,500,907,0
25,0,555,907,0
26,0,495,1024,0
27,2,544,1031,0
28,2,584,1051,0
29,2,643,1051,0
30,2,701,1051,0
31,2,679,1132,0
32,6,738,1128,0
33,6,678,1248,0
34,6,726,1259,0
35,11,787,1254,0
36,11,703,1394,0
37,30,730,1405,10000
38,30,730,1465,10000
39,30,772,1480,10000
40,52,830,1458,10000
41,52,701,1643,10000
42,62,758,1636,10000
43,62,745,1706,10000
44,62,803,1706,10000
45,100,862,1668,0
46,102,767,1817,0
47,102,814,1829,0
48,102,828,1874,0
49,102,887,1874,0
50,103,946,1873,0
51,103,869,2006,0
52,107,897,2031,0
53,107,929,2057,0
54,107,986,2057,0
55,107,1043,2057,0
56,107,1086,2073,0
57,109,1135,2079,0
58,109,1194,2079,0
59,109,1253,2079,0
60,109,1314,2079,0
61,109,1346,2106,0
62,122,1393,2105,0
63,122,1422,2136,0
64,122,1481,2136,0
65,122,1541,2136,0
66,148,1586,2126,0
67,154,1622,2143,0
68,154,1680,2143,0
69,154,1737,2143,0
70,169,1795,2128,0
71,178,1813,2158,0
72,178,1870,2158,0
73,178,1927,2158,0
74,178,1984,2158,0
75,178,2041,2158,0
76,178,2098,2158,0
77,178,2154,2158,0
78,178,2212,2158,0
79,178,2268,2158,0
80,178,2326,2158,0
81,178,2385,2158,0
82,178,2444,2158,0
83,178,2504,2158,0
84,178,2562,2158,0
85,178,2619,2158,0
86,178,2677,2158,0
87,178,2734,2158,0
88,178,2792,2158,0
89,178,2850,2158,0
90,178,2908,2158,0
91,178,2965,2158,0
