Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,3,42,10000
2,0,4,84,10000
3,0,5,127,10000
4,0,5,170,10000
5,0,5,212,10000
6,0,6,252,10000
7,0,6,295,10000
8,0,6,339,10000
9,0,6,382,10000
10,0,6,423,10000
11,0,6,465,10000
12,0,6,507,10000
13,0,37,520,10000
14,0,43,555,10000
15,0,68,573,10000
16,0,62,621,10000
17,0,94,632,10000
18,0,126,644,10000
19,0,125,686,10000
20,0,159,694,0
21,0,160,735,0
22,0,192,745,0
23,0,222,757,0
24,0,226,795,0
25,0,257,805,0
26,0,248,858,0
27,0,283,866,0
28,0,310,882,0
29,0,318,918,0
30,0,354,925,0
31,0,351,971,0
32,0,391,975,0
33,0,414,995,0
34,0,380,1071,0
35,0,341,1153,10000
36,1,336,1199,10000
37,2,296,1279,10000
38,6,319,1294,10000
39,7,308,1347,10000
40,17,305,1382,0
41,18,283,1445,0
42,23,290,1475,0
43,28,310,1493,0
44,31,307,1534,0
45,40,314,1561,0
46,44,288,1625,0
47,49,290,1660,0
48,57,309,1675,0
49,60,310,1712,0
50,71,308,1745,0
51,71,254,1841,0
52,71,281,1856,0
53,71,286,1894,0
54,71,280,1941,0
55,86,259,1989,0
56,86,219,2071,0
57,86,233,2099,0
58,86,243,2129,0
59,86,267,2147,0
60,86,240,2215,0
61,86,185,2313,0
62,86,207,2333,0
63,86,221,2361,0
64,86,208,2415,0
65,86,164,2501,0
66,86,163,2544,0
67,86,162,2587,0
68,86,145,2646,0
69,86,167,2666,0
70,86,133,2743,10000
71,86,129,2788,10000
72,86,100,2859,10000
73,86,108,2892,10000
74,86,120,2923,10000
75,86,80,3004,10000
76,87,100,3025,10000
77,91,62,3101,10000
78,91,77,3129,10000
79,91,71,3177,10000
80,91,44,3245,10000
81,91,34,3297,10000
82,91,38,3335,10000
83,91,41,3374,10000
84,91,48,3409,10000
85,91,29,3470,10000
86,91,32,3509,10000
87,91,16,3566,10000
88,91,18,3606,10000
89,91,17,3649,10000
90,91,15,3693,10000
91,91,9,3740,10000
