Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,52,10000
2,0,2,102,10000
3,0,2,153,10000
4,0,2,204,10000
5,0,2,256,10000
6,0,2,307,10000
7,0,4,356,10000
8,0,4,408,10000
9,0,5,459,10000
10,0,54,459,10000
11,0,26,538,10000
12,0,76,538,10000
13,0,125,538,10000
14,0,135,578,10000
15,0,185,578,0
16,0,150,663,0
17,0,199,663,0
18,0,248,663,0
19,0,243,718,0
20,0,293,718,0
21,0,259,802,0
22,0,309,802,0
23,0,358,802,0
24,0,352,858,0
25,0,403,858,0
26,0,392,916,0
27,0,442,916,0
28,0,491,916,0
29,0,480,975,0
30,0,529,975,0
31,0,503,1050,0
32,0,554,1050,0
33,0,604,1050,0
34,0,529,1174,0
35,0,578,1174,0
36,0,518,1282,0
37,0,545,1305,0
38,1,595,1304,0
39,1,534,1413,10000
40,14,583,1400,10000
41,14,519,1514,10000
42,14,569,1514,10000
43,14,620,1514,10000
44,14,512,1671,10000
45,31,562,1654,0
46,31,509,1757,0
47,31,488,1826,0
48,31,537,1826,0
49,31,445,1965,0
50,31,494,1965,0
51,31,445,2061,0
52,31,451,2101,0
53,31,499,2101,0
54,31,443,2206,0
55,31,492,2206,0
56,31,452,2295,0
57,31,485,2312,0
58,31,534,2312,0
59,31,494,2399,0
60,35,539,2401,0
61,35,488,2500,0
62,35,479,2559,0
63,35,529,2559,0
64,35,480,2654,10000
65,35,458,2724,10000
66,43,446,2776,10000
67,43,426,2842,10000
68,77,475,2808,10000
69,77,436,2895,10000
70,77,427,2952,10000
71,82,425,2996,10000
72,82,390,3079,10000
73,83,422,3094,10000
74,85,443,3119,10000
75,85,387,3224,10000
76,85,368,3290,10000
77,85,374,3330,10000
78,85,351,3397,10000
79,85,348,3444,10000
80,85,325,3515,0
81,85,327,3561,0
82,85,353,3582,0
83,85,333,3650,10000
84,123,341,3650,10000
85,188,326,3650,10000
86,243,319,3650,0
87,312,298,3650,0
88,368,288,3650,0
89,429,275,3650,0
90,497,257,3650,0
91,501,170,3782,0
