Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,44,10000
2,0,2,88,10000
3,0,2,132,10000
4,0,2,175,10000
5,0,2,219,10000
6,0,2,262,10000
7,0,2,307,10000
8,0,2,349,10000
9,0,2,392,10000
10,0,10,427,10000
11,0,8,472,10000
12,0,40,484,10000
13,0,83,484,10000
14,0,84,526,10000
15,0,126,526,0
16,0,105,589,0
17,0,136,601,0
18,0,178,601,0
19,0,161,660,0
20,0,204,660,0
21,0,194,713,0
22,0,226,724,0
23,0,268,724,0
24,0,253,783,0
25,0,295,783,0
26,0,294,827,0
27,0,318,847,0
28,0,362,847,0
29,0,358,893,0
30,0,401,893,0
31,0,417,921,0
32,0,439,942,0
33,0,481,942,0
34,0,432,1035,0
35,0,469,1040,0
36,0,431,1121,0
37,0,450,1144,0
38,1,493,1143,0
39,1,454,1224,0
40,13,452,1257,0
41,13,387,1364,0
42,13,416,1375,0
43,14,458,1374,0
44,14,415,1460,0
45,14,437,1481,0
46,19,372,1582,0
47,19,386,1611,0
48,19,428,1611,0
49,19,376,1704,0
50,19,399,1724,0
51,24,362,1799,0
52,24,373,1830,0
53,24,416,1830,0
54,24,365,1923,0
55,31,328,1996,0
56,31,317,2049,0
57,31,273,2137,0
58,31,315,2137,0
59,31,269,2224,0
60,31,288,2247,0
61,31,292,2285,0
62,31,256,2363,0
63,31,298,2363,0
64,31,283,2419,0
65,31,217,2528,0
66,31,194,2593,0
67,31,194,2634,0
68,31,236,2634,0
69,31,227,2682,0
70,31,169,2782,0
71,31,151,2841,0
72,31,161,2873,0
73,31,203,2873,0
74,31,196,2923,0
75,31,172,2988,0
76,31,188,3014,0
77,31,124,3119,0
78,31,163,3124,0
79,31,148,3182,0
80,31,103,3269,10000
81,33,72,3341,10000
82,33,67,3388,10000
83,33,67,3430,10000
84,33,53,3486,10000
85,33,38,3543,10000
86,46,54,3555,10000
87,46,35,3616,10000
88,46,19,3674,10000
89,46,17,3718,10000
90,46,34,3743,10000
91,46,45,3773,10000
