Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,19,10000
2,0,2,38,10000
3,0,6,50,10000
4,0,24,50,10000
5,0,40,50,10000
6,0,39,68,10000
7,0,36,87,10000
8,0,54,87,10000
9,0,74,87,10000
10,0,93,87,0
11,0,90,108,0
12,0,94,124,0
13,0,109,127,0
14,0,128,127,0
15,0,144,127,0
16,0,159,127,0
17,0,177,127,0
18,0,193,127,0
19,0,211,127,0
20,0,229,127,0
21,0,249,127,0
22,0,267,127,0
23,0,287,127,0
24,0,306,127,0
25,0,327,127,0
26,0,345,127,0
27,0,365,127,0
28,0,382,127,0
29,0,402,127,0
30,0,419,127,0
31,0,436,127,0
32,0,454,127,0
33,0,473,127,0
34,0,494,127,0
35,0,515,127,0
36,0,532,127,0
37,0,552,127,0
38,0,571,127,0
39,0,587,127,0
40,0,604,127,0
41,0,623,127,0
42,0,642,127,0
43,0,659,127,0
44,0,678,127,0
45,0,698,127,0
46,0,715,127,0
47,0,733,127,0
48,0,752,127,0
49,0,770,127,0
50,0,791,127,0
51,0,811,127,0
52,0,831,127,0
53,0,852,127,0
54,0,872,127,0
55,0,892,127,0
56,0,913,127,0
57,44,887,127,0
58,44,907,127,0
59,44,927,127,0
60,85,907,127,0
61,85,929,127,0
62,85,940,135,0
63,133,911,135,0
64,133,933,135,0
65,133,953,135,0
66,142,965,135,0
67,142,987,135,0
68,142,1008,135,0
69,142,1029,135,0
70,142,1051,135,0
71,142,1072,135,0
72,142,1092,135,0
73,142,1114,135,0
74,142,1134,135,0
75,142,1154,135,0
76,142,1175,135,0
77,142,1195,135,0
78,142,1215,135,0
79,142,1237,135,0
80,142,1258,135,0
81,142,1279,136,0
82,142,1298,136,0
83,142,1319,136,0
84,142,1336,136,0
85,142,1359,136,0
86,142,1380,136,0
87,142,1402,136,0
88,142,1422,136,0
89,142,1444,136,0
90,142,1465,136,0
91,142,1486,136,0
