Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,18,10000
2,0,4,33,10000
3,0,10,46,10000
4,0,28,46,10000
5,0,47,46,10000
6,0,43,68,10000
7,0,38,90,10000
8,0,56,90,10000
9,0,72,90,10000
10,0,89,90,0
11,0,90,106,0
12,0,96,118,0
13,0,108,124,10000
14,0,125,124,10000
15,0,145,124,10000
16,0,162,124,10000
17,0,181,124,10000
18,0,200,124,10000
19,0,218,124,10000
20,0,236,124,0
21,0,254,124,0
22,0,272,124,0
23,0,291,124,0
24,0,310,124,0
25,0,329,124,0
26,0,347,124,0
27,0,366,124,0
28,0,382,124,0
29,0,401,124,0
30,0,421,124,0
31,0,443,124,0
32,0,462,124,0
33,0,482,124,0
34,0,503,124,0
35,0,521,124,0
36,0,539,124,0
37,0,558,124,0
38,0,574,124,0
39,0,596,124,0
40,0,616,124,0
41,0,636,125,0
42,0,652,125,0
43,0,668,125,0
44,0,688,125,0
45,0,705,125,0
46,0,722,125,0
47,0,738,125,0
48,0,758,125,0
49,0,776,125,0
50,0,794,125,0
51,0,814,125,0
52,0,834,125,0
53,0,851,125,0
54,0,871,125,0
55,0,892,125,0
56,0,911,125,0
57,0,931,125,0
58,0,949,125,0
59,0,966,125,0
60,0,985,125,0
61,0,1004,126,0
62,0,1019,130,0
63,0,1038,131,0
64,0,1058,131,0
65,0,1077,131,0
66,0,1097,131,0
67,0,1119,131,0
68,0,1139,131,0
69,0,1160,131,0
70,0,1183,131,0
71,0,1208,131,0
72,0,1229,131,0
73,0,1249,131,0
74,0,1272,131,0
75,0,1292,131,0
76,0,1313,131,0
77,0,1333,131,0
78,0,1351,131,0
79,0,1371,131,0
80,0,1392,131,0
81,0,1411,131,0
82,0,1432,131,0
83,0,1452,131,0
84,0,1472,131,0
85,0,1494,131,0
86,0,1515,131,0
87,0,1536,131,0
88,0,1556,131,0
89,0,1578,131,0
90,0,1600,131,0
91,0,1620,131,0
