Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,17,10000
2,0,2,33,10000
3,0,2,49,10000
4,0,17,50,10000
5,0,34,50,10000
6,0,31,69,10000
7,0,30,87,10000
8,0,41,93,10000
9,0,58,93,10000
10,0,74,93,0
11,0,75,108,0
12,0,79,120,0
13,0,94,120,0
14,0,110,120,0
15,0,128,120,0
16,0,142,123,0
17,0,157,123,0
18,0,174,123,0
19,0,190,123,0
20,0,206,123,0
21,0,224,123,0
22,0,239,123,0
23,0,255,123,0
24,0,271,123,0
25,0,287,123,0
26,0,302,123,0
27,0,317,123,0
28,0,334,123,0
29,0,352,123,0
30,0,369,123,0
31,0,385,123,0
32,0,396,129,0
33,0,399,144,0
34,0,414,144,0
35,0,429,144,0
36,0,445,144,0
37,0,461,144,0
38,0,479,144,0
39,0,496,144,0
40,0,512,144,0
41,0,529,144,0
42,0,546,144,0
43,0,563,144,0
44,0,581,144,0
45,0,599,144,0
46,0,617,144,0
47,0,635,144,0
48,0,651,144,0
49,0,668,144,0
50,0,686,144,0
51,0,702,144,0
52,0,720,144,0
53,0,737,144,0
54,0,755,144,0
55,0,771,144,0
56,0,788,144,0
57,0,805,144,0
58,0,823,144,0
59,0,841,144,0
60,0,859,144,0
61,0,876,144,0
62,0,893,144,0
63,0,911,144,0
64,0,928,144,0
65,0,944,144,0
66,0,961,144,0
67,0,980,144,0
68,0,996,144,0
69,0,1013,144,0
70,0,1030,144,0
71,0,1046,144,0
72,0,1064,144,0
73,0,1080,144,0
74,0,1097,144,0
75,0,1114,144,0
76,0,1131,144,0
77,0,1148,144,0
78,0,1165,145,0
79,0,1183,145,0
80,0,1200,145,0
81,0,1217,145,0
82,0,1233,146,0
83,0,1249,146,0
84,0,1265,146,0
85,0,1283,146,0
86,0,1301,146,0
87,1,1318,145,0
88,1,1335,145,0
89,1,1353,145,0
90,1,1370,145,0
91,1,1388,145,0
