Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,19,10000
2,0,2,36,10000
3,0,9,48,10000
4,0,28,48,10000
5,0,46,48,10000
6,0,49,63,10000
7,0,37,89,10000
8,0,54,91,10000
9,0,72,91,10000
10,0,91,91,10000
11,0,93,107,10000
12,0,104,116,10000
13,0,116,122,10000
14,0,136,122,10000
15,0,153,122,0
16,0,169,122,0
17,0,190,122,0
18,0,208,122,0
19,0,227,122,0
20,0,246,122,0
21,0,265,122,0
22,0,285,122,0
23,0,306,122,0
24,0,325,122,0
25,0,349,122,0
26,0,365,122,0
27,0,383,122,0
28,0,399,122,0
29,0,415,122,0
30,0,436,122,0
31,0,456,122,0
32,0,476,122,0
33,0,496,122,0
34,0,513,122,0
35,0,531,122,0
36,0,550,122,0
37,0,570,122,0
38,0,590,122,0
39,0,608,122,0
40,0,627,122,0
41,0,646,122,0
42,0,666,122,0
43,0,687,122,0
44,0,707,122,0
45,0,727,122,0
46,0,745,122,0
47,0,763,122,0
48,0,783,122,0
49,0,803,122,0
50,0,821,122,0
51,0,839,122,0
52,0,862,122,0
53,0,885,122,0
54,0,904,122,0
55,0,924,122,0
56,0,946,122,0
57,0,966,122,0
58,0,982,122,0
59,0,1006,122,0
60,0,1026,122,0
61,0,1045,122,0
62,0,1067,122,0
63,0,1087,122,0
64,0,1107,122,0
65,0,1127,122,0
66,0,1144,122,0
67,0,1162,122,0
68,48,1133,122,0
69,48,1152,122,0
70,48,1173,122,0
71,99,1145,122,0
72,99,1165,122,0
73,99,1185,122,0
74,100,1207,122,0
75,100,1228,122,0
76,100,1250,122,0
77,101,1269,122,0
78,101,1288,122,0
79,101,1306,122,0
80,101,1327,122,0
81,101,1349,122,0
82,101,1371,122,0
83,101,1389,122,0
84,101,1410,122,0
85,101,1432,122,0
86,101,1452,122,0
87,101,1474,122,0
88,101,1496,122,0
89,101,1514,122,0
90,101,1534,122,0
91,101,1553,122,0
