Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,3,16,10000
2,0,3,34,10000
3,0,8,44,10000
4,0,25,44,10000
5,0,42,44,10000
6,0,46,58,10000
7,0,36,85,10000
8,0,50,88,10000
9,0,70,88,10000
10,0,88,88,0
11,0,89,104,0
12,0,99,112,0
13,0,110,118,10000
14,0,130,118,10000
15,0,148,118,10000
16,0,167,118,10000
17,0,186,118,10000
18,0,205,118,10000
19,0,227,118,10000
20,0,244,118,0
21,0,264,118,0
22,0,283,118,0
23,0,301,118,0
24,0,318,118,0
25,0,338,118,0
26,0,356,118,0
27,0,375,118,0
28,0,395,118,0
29,0,412,118,0
30,0,433,118,0
31,0,451,118,0
32,0,470,118,0
33,0,487,118,0
34,0,505,118,0
35,0,524,118,0
36,0,541,118,0
37,0,559,118,0
38,0,577,118,0
39,0,598,118,0
40,0,617,118,0
41,0,639,118,0
42,0,660,118,0
43,0,680,118,0
44,0,701,118,0
45,0,721,118,0
46,0,739,118,0
47,0,758,118,0
48,0,778,118,0
49,0,797,118,0
50,0,818,118,0
51,0,837,118,0
52,0,858,118,0
53,0,879,118,0
54,0,900,118,0
55,0,923,118,0
56,0,943,118,0
57,0,965,118,0
58,0,985,118,0
59,0,1007,118,0
60,0,1028,118,0
61,0,1046,118,0
62,0,1060,120,0
63,44,1034,120,0
64,44,1056,120,0
65,44,1077,120,0
66,95,1045,120,0
67,95,1068,120,0
68,95,1089,120,0
69,96,1108,120,0
70,96,1128,120,0
71,96,1152,120,0
72,144,1127,120,0
73,144,1148,120,0
74,144,1171,120,0
75,174,1163,120,0
76,174,1186,120,0
77,174,1206,120,0
78,174,1229,120,0
79,174,1249,120,0
80,174,1271,120,0
81,174,1295,120,0
82,174,1314,120,0
83,174,1337,120,0
84,174,1363,120,0
85,174,1386,120,0
86,174,1405,120,0
87,174,1425,120,0
88,174,1447,120,0
89,174,1470,120,0
90,174,1491,120,0
91,174,1512,120,0
