Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,17,10000
2,0,2,32,10000
3,0,2,47,10000
4,0,19,48,10000
5,0,36,48,10000
6,0,33,68,10000
7,0,33,84,10000
8,0,44,91,10000
9,0,60,91,10000
10,0,77,91,10000
11,0,74,109,10000
12,0,79,121,10000
13,0,94,123,10000
14,0,112,123,10000
15,0,129,123,0
16,0,142,126,0
17,0,158,126,0
18,0,174,126,0
19,0,188,126,0
20,0,206,126,0
21,0,223,126,0
22,0,240,126,0
23,0,258,126,0
24,0,274,126,0
25,0,290,126,0
26,0,305,126,0
27,0,322,126,0
28,0,339,126,0
29,0,356,126,0
30,0,374,126,0
31,0,389,126,0
32,0,397,136,0
33,0,400,150,0
34,0,417,150,0
35,0,431,150,0
36,0,447,150,0
37,0,464,150,0
38,0,481,150,0
39,0,498,150,0
40,0,514,150,0
41,0,532,150,0
42,0,550,150,0
43,0,567,150,0
44,0,585,150,0
45,0,602,150,0
46,0,621,150,0
47,0,639,150,0
48,0,656,150,0
49,0,674,150,0
50,0,691,150,0
51,0,708,150,0
52,0,726,150,0
53,0,744,150,0
54,0,761,150,0
55,0,779,150,0
56,0,796,150,0
57,0,812,150,0
58,0,828,150,0
59,0,846,150,0
60,0,864,150,0
61,0,881,150,0
62,0,899,150,0
63,0,915,150,0
64,49,884,150,0
65,49,900,150,0
66,49,918,150,0
67,50,934,150,0
68,50,951,150,0
69,50,968,150,0
70,98,937,150,0
71,98,955,150,0
72,98,972,150,0
73,99,988,150,0
74,99,1005,150,0
75,99,1022,150,0
76,150,988,150,0
77,150,1005,150,0
78,150,1023,150,0
79,201,990,150,0
80,201,1008,150,0
81,201,1024,150,0
82,237,1004,150,0
83,237,1021,150,0
84,237,1038,150,0
85,286,1005,150,0
86,286,1022,150,0
87,286,1038,150,0
88,298,1043,150,0
89,298,1061,150,0
90,298,1079,150,0
91,350,1045,150,0
