Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,18,10000
2,0,3,34,10000
3,0,7,49,10000
4,0,24,49,10000
5,0,43,49,10000
6,0,38,70,10000
7,0,35,91,10000
8,0,54,91,10000
9,0,73,91,10000
10,0,90,91,0
11,0,94,106,0
12,0,98,120,0
13,0,111,125,0
14,0,129,125,0
15,0,147,125,0
16,0,164,125,0
17,0,180,125,0
18,0,197,125,0
19,0,215,125,0
20,0,233,125,0
21,0,250,125,0
22,0,267,125,0
23,0,285,125,0
24,0,304,125,0
25,0,326,125,0
26,0,345,125,0
27,0,364,125,0
28,0,384,125,0
29,0,402,125,0
30,0,419,125,0
31,0,436,125,0
32,0,454,125,0
33,0,473,125,0
34,0,494,125,0
35,0,515,125,0
36,0,535,125,0
37,0,556,125,0
38,0,575,125,0
39,0,591,125,0
40,0,613,125,0
41,0,633,125,0
42,0,652,125,0
43,0,671,125,0
44,0,691,125,0
45,0,710,125,0
46,0,730,125,0
47,0,749,125,0
48,0,767,125,0
49,0,782,125,0
50,0,801,125,0
51,0,821,125,0
52,0,840,125,0
53,0,859,125,0
54,0,877,125,0
55,0,898,125,0
56,0,917,125,0
57,0,938,125,0
58,0,957,125,0
59,0,977,125,0
60,0,998,125,0
61,0,1017,125,0
62,0,1030,132,0
63,0,1051,133,0
64,0,1070,133,0
65,0,1090,133,0
66,0,1110,133,0
67,0,1130,133,0
68,0,1150,133,0
69,0,1170,133,0
70,0,1192,133,0
71,0,1213,133,0
72,0,1231,133,0
73,0,1252,133,0
74,0,1272,133,0
75,0,1292,133,0
76,0,1311,133,0
77,0,1330,133,0
78,0,1351,133,0
79,0,1373,133,0
80,0,1395,133,0
81,0,1417,133,0
82,0,1436,133,0
83,0,1455,133,0
84,0,1476,133,0
85,0,1494,133,0
86,0,1515,133,0
87,0,1536,133,0
88,0,1556,133,0
89,0,1578,133,0
90,0,1600,133,0
91,0,1622,133,0
