Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,4,8,10000
2,0,4,18,10000
3,0,4,27,10000
4,0,4,37,10000
5,0,4,46,0
6,0,4,56,0
7,0,8,62,0
8,0,11,68,0
9,0,11,78,10000
10,0,20,78,10000
11,0,17,91,10000
12,0,27,91,10000
13,0,29,99,10000
14,0,35,102,10000
15,0,45,102,0
16,0,38,118,0
17,0,46,120,0
18,0,49,127,0
19,0,51,134,0
20,0,61,134,0
21,0,60,144,0
22,0,67,147,0
23,0,74,150,0
24,0,76,157,0
25,0,86,157,0
26,0,93,159,0
27,0,87,175,0
28,0,91,181,0
29,0,97,184,0
30,2,107,182,0
31,2,116,182,0
32,4,114,192,0
33,5,117,198,0
34,5,115,209,0
35,8,125,206,0
36,8,123,218,0
37,10,132,216,0
38,14,131,223,0
39,14,117,247,10000
40,15,126,246,10000
41,17,119,261,10000
42,18,128,260,10000
43,19,128,269,10000
44,19,126,280,10000
45,19,131,285,10000
46,20,124,301,10000
47,21,130,303,10000
48,21,134,309,10000
49,21,133,320,10000
50,21,142,320,0
51,21,149,323,0
52,21,153,328,0
53,21,158,333,0
54,21,161,340,0
55,21,170,340,0
56,21,179,341,0
57,21,188,341,0
58,21,198,341,0
59,21,207,341,0
60,21,217,341,0
61,21,227,341,0
62,21,236,341,0
63,21,246,341,0
64,21,256,341,0
65,21,265,341,0
66,21,275,341,0
67,21,284,341,0
68,21,294,341,0
69,21,303,342,0
70,21,312,342,0
71,22,322,341,0
72,22,332,341,0
73,22,337,345,0
74,22,340,352,0
75,22,349,352,0
76,22,359,352,0
77,22,369,352,0
78,22,376,354,0
79,22,386,354,0
80,22,395,354,0
81,22,405,354,0
82,22,414,354,0
83,22,424,354,0
84,22,433,354,0
85,22,443,354,0
86,22,453,354,0
87,22,462,354,0
88,22,472,354,0
89,22,482,354,0
90,22,492,354,0
91,22,501,354,0
