Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,16,10000
2,0,2,32,10000
3,0,2,48,10000
4,0,17,49,10000
5,0,34,49,10000
6,0,32,66,10000
7,0,30,84,10000
8,0,42,90,10000
9,0,58,90,10000
10,0,75,90,0
11,0,74,107,0
12,0,78,119,0
13,0,91,123,0
14,0,108,123,0
15,0,126,123,0
16,0,140,126,0
17,0,156,126,0
18,0,173,126,0
19,0,188,126,0
20,0,204,126,0
21,0,220,126,0
22,0,237,126,0
23,0,253,126,0
24,0,269,126,0
25,0,285,126,0
26,0,298,126,0
27,0,313,126,0
28,0,329,126,0
29,0,347,126,0
30,0,365,126,0
31,0,381,126,0
32,0,390,134,0
33,0,397,145,0
34,0,413,145,0
35,0,428,145,0
36,0,445,145,0
37,0,462,145,0
38,0,480,145,0
39,0,498,145,0
40,0,515,145,0
41,0,533,145,0
42,0,549,145,0
43,0,567,145,0
44,0,584,145,0
45,0,602,145,0
46,0,619,145,0
47,0,636,145,0
48,0,654,145,0
49,0,672,145,0
50,0,689,145,0
51,0,706,145,0
52,0,724,145,0
53,0,741,145,0
54,0,759,145,0
55,0,775,145,0
56,0,792,145,0
57,0,808,145,0
58,0,826,145,0
59,0,844,145,0
60,0,862,145,0
61,0,880,145,0
62,0,898,145,0
63,0,916,145,0
64,0,933,145,0
65,0,951,145,0
66,0,969,145,0
67,0,987,145,0
68,0,1004,145,0
69,0,1020,145,0
70,0,1037,145,0
71,0,1055,145,0
72,0,1072,145,0
73,0,1089,145,0
74,0,1106,145,0
75,0,1123,145,0
76,0,1140,145,0
77,0,1158,145,0
78,0,1176,145,0
79,0,1193,145,0
80,0,1209,145,0
81,0,1226,145,0
82,0,1240,147,0
83,0,1257,147,0
84,0,1273,147,0
85,0,1290,147,0
86,44,1264,146,0
87,44,1282,146,0
88,44,1298,146,0
89,91,1269,146,0
90,91,1286,146,0
91,91,1304,146,0
