Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,19,10000
2,0,2,37,10000
3,0,8,49,10000
4,0,27,49,10000
5,0,46,49,10000
6,0,43,70,10000
7,0,40,91,10000
8,0,57,91,10000
9,0,75,91,10000
10,0,93,91,10000
11,0,93,107,10000
12,0,97,121,10000
13,0,111,125,10000
14,0,129,125,10000
15,0,146,125,0
16,0,163,125,0
17,0,183,125,0
18,0,202,125,0
19,0,221,125,0
20,0,238,125,0
21,0,255,125,0
22,0,273,125,0
23,0,294,125,0
24,0,311,125,0
25,0,331,125,0
26,0,351,125,0
27,0,370,125,0
28,0,386,125,0
29,0,404,125,0
30,0,424,125,0
31,0,444,125,0
32,0,462,125,0
33,0,480,125,0
34,0,501,125,0
35,0,520,125,0
36,0,536,125,0
37,0,554,125,0
38,0,571,125,0
39,0,589,125,0
40,0,606,125,0
41,0,625,125,0
42,0,645,125,0
43,0,663,125,0
44,0,680,125,0
45,0,698,125,0
46,0,716,125,0
47,0,734,125,0
48,0,753,125,0
49,0,771,125,0
50,0,790,125,0
51,0,811,125,0
52,0,830,125,0
53,0,849,125,0
54,0,869,125,0
55,0,889,125,0
56,0,909,125,0
57,0,928,125,0
58,0,948,125,0
59,0,966,125,0
60,0,985,125,0
61,40,966,125,0
62,40,982,129,0
63,40,1004,129,0
64,40,1026,129,0
65,40,1047,129,0
66,40,1067,129,0
67,51,1076,129,0
68,51,1097,129,0
69,51,1119,129,0
70,51,1138,129,0
71,51,1162,129,0
72,51,1181,129,0
73,51,1199,129,0
74,51,1217,129,0
75,51,1238,129,0
76,51,1260,129,0
77,51,1284,129,0
78,51,1306,129,0
79,51,1330,129,0
80,51,1352,129,0
81,51,1373,129,0
82,51,1394,129,0
83,51,1414,129,0
84,51,1435,129,0
85,51,1457,129,0
86,51,1480,129,0
87,51,1501,129,0
88,51,1520,129,0
89,51,1541,129,0
90,51,1564,129,0
91,51,1584,129,0
