Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,17,10000
2,0,2,33,10000
3,0,2,49,10000
4,0,18,50,10000
5,0,35,50,10000
6,0,33,69,10000
7,0,24,95,10000
8,0,40,97,10000
9,0,56,97,10000
10,0,73,97,10000
11,0,73,112,10000
12,0,82,119,10000
13,0,95,123,10000
14,0,112,123,10000
15,0,130,123,0
16,0,142,126,0
17,0,158,126,0
18,0,176,126,0
19,0,191,126,0
20,0,208,126,0
21,0,225,126,0
22,0,241,126,0
23,0,257,126,0
24,0,273,126,0
25,0,290,126,0
26,0,303,126,0
27,0,321,126,0
28,0,337,126,0
29,0,353,126,0
30,0,370,126,0
31,0,386,126,0
32,0,399,129,0
33,0,403,142,0
34,0,420,142,0
35,0,436,142,0
36,0,452,142,0
37,0,469,142,0
38,0,486,142,0
39,0,504,142,0
40,0,520,142,0
41,0,538,142,0
42,0,555,142,0
43,0,571,142,0
44,0,589,142,0
45,0,606,142,0
46,0,625,142,0
47,0,643,142,0
48,0,660,142,0
49,0,678,142,0
50,0,696,142,0
51,0,711,142,0
52,0,729,142,0
53,0,745,142,0
54,0,764,142,0
55,0,780,142,0
56,0,797,142,0
57,0,815,142,0
58,0,832,142,0
59,0,850,142,0
60,0,868,142,0
61,0,885,142,0
62,17,886,142,0
63,17,902,142,0
64,17,920,142,0
65,54,900,142,0
66,54,918,142,0
67,54,935,142,0
68,55,949,142,0
69,55,965,142,0
70,55,982,142,0
71,101,953,142,0
72,101,970,142,0
73,101,988,142,0
74,152,955,142,0
75,152,972,142,0
76,152,990,142,0
77,153,1006,142,0
78,153,1023,142,0
79,153,1040,142,0
80,195,1015,142,0
81,195,1032,142,0
82,195,1048,142,0
83,248,1012,142,0
84,248,1029,142,0
85,248,1046,142,0
86,257,1054,142,0
87,257,1072,142,0
88,257,1089,142,0
89,257,1107,142,0
90,257,1125,142,0
91,257,1142,142,0
