Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,4,8,10000
2,0,4,18,10000
3,0,4,27,10000
4,0,4,36,10000
5,0,4,46,0
6,0,4,55,0
7,0,8,61,0
8,0,9,70,0
9,0,8,80,10000
10,0,17,80,10000
11,0,14,93,10000
12,0,24,93,10000
13,0,27,99,10000
14,0,33,103,10000
15,0,42,103,0
16,0,35,120,0
17,0,41,123,0
18,0,47,127,0
19,0,48,135,0
20,0,58,135,0
21,0,58,144,0
22,0,65,147,0
23,0,69,152,0
24,0,74,157,0
25,0,83,157,0
26,0,92,158,0
27,0,87,173,0
28,0,90,179,0
29,0,96,183,0
30,2,105,181,0
31,2,114,181,0
32,3,110,194,0
33,3,113,200,0
34,3,110,213,0
35,7,120,209,0
36,7,117,221,0
37,8,127,220,0
38,11,125,229,0
39,11,113,250,10000
40,13,121,250,10000
41,14,117,262,10000
42,15,127,261,10000
43,18,132,263,10000
44,18,131,273,10000
45,18,138,276,10000
46,18,134,290,10000
47,19,138,294,10000
48,19,142,300,10000
49,19,142,309,10000
50,19,152,309,0
51,19,160,311,0
52,19,161,319,0
53,19,169,321,0
54,19,175,325,0
55,20,185,324,0
56,20,193,325,0
57,20,203,325,0
58,20,212,325,0
59,20,222,325,0
60,20,231,325,0
61,20,241,325,0
62,20,251,325,0
63,20,260,325,0
64,20,270,325,0
65,20,280,325,0
66,20,289,325,0
67,20,299,325,0
68,20,309,325,0
69,20,316,327,0
70,20,326,327,0
71,22,336,325,0
72,22,345,325,0
73,22,350,330,0
74,22,353,337,0
75,22,362,337,0
76,22,372,337,0
77,22,381,337,0
78,22,389,339,0
79,22,399,339,0
80,22,408,339,0
81,22,418,339,0
82,22,427,339,0
83,22,436,339,0
84,22,446,339,0
85,22,455,339,0
86,22,465,339,0
87,22,475,339,0
88,22,484,339,0
89,22,494,339,0
90,22,504,339,0
91,22,513,339,0
