Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,18,10000
2,0,3,37,10000
3,0,7,49,10000
4,0,29,49,10000
5,0,48,49,10000
6,0,38,76,10000
7,0,38,93,10000
8,0,56,93,10000
9,0,73,93,10000
10,0,93,93,0
11,0,95,108,0
12,0,105,115,0
13,0,122,115,0
14,0,141,115,0
15,0,163,115,0
16,0,183,115,0
17,0,201,115,0
18,0,220,115,0
19,0,237,115,0
20,0,254,115,0
21,0,273,115,0
22,0,290,115,0
23,0,309,115,0
24,0,331,115,0
25,0,353,115,0
26,0,374,115,0
27,0,392,115,0
28,0,409,115,0
29,0,427,115,0
30,0,441,115,0
31,0,457,115,0
32,0,474,115,0
33,0,493,115,0
34,0,510,115,0
35,0,530,115,0
36,0,549,115,0
37,0,565,115,0
38,0,583,115,0
39,0,601,115,0
40,0,621,115,0
41,0,645,115,0
42,0,665,116,0
43,0,682,116,0
44,0,706,116,0
45,0,723,116,0
46,0,744,116,0
47,42,722,116,0
48,42,744,116,0
49,42,768,116,0
50,97,736,116,0
51,97,758,116,0
52,97,779,116,0
53,146,748,116,0
54,146,766,116,0
55,146,785,116,0
56,147,802,116,0
57,147,824,116,0
58,147,840,116,0
59,148,860,116,0
60,148,880,116,0
61,148,899,116,0
62,165,899,116,0
63,165,917,116,0
64,165,935,116,0
65,165,956,117,0
66,166,979,117,0
67,166,999,117,0
68,166,1021,117,0
69,167,1041,117,0
70,167,1060,117,0
71,167,1084,117,0
72,168,1102,117,0
73,168,1125,117,0
74,168,1144,117,0
75,216,1119,117,0
76,216,1143,117,0
77,216,1163,117,0
78,216,1186,117,0
79,216,1207,117,0
80,216,1229,117,0
81,216,1250,117,0
82,216,1274,117,0
83,216,1295,117,0
84,216,1318,117,0
85,216,1343,117,0
86,216,1364,118,0
87,216,1384,120,0
88,216,1408,122,0
89,216,1433,122,0
90,216,1452,122,0
91,216,1474,122,0
