Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,5,7,10000
2,0,5,17,10000
3,0,5,26,10000
4,0,5,35,10000
5,0,5,45,0
6,0,5,54,0
7,0,8,61,0
8,0,12,66,0
9,0,11,77,10000
10,0,20,77,10000
11,0,18,89,10000
12,0,28,89,10000
13,0,32,95,10000
14,0,36,100,10000
15,0,46,100,0
16,0,39,116,0
17,0,46,119,0
18,0,49,126,0
19,0,53,132,0
20,0,62,132,0
21,0,59,145,0
22,0,68,145,0
23,0,73,150,0
24,0,77,156,0
25,0,86,156,0
26,0,94,158,0
27,0,86,176,0
28,0,91,180,0
29,0,97,184,0
30,1,106,183,0
31,1,116,183,0
32,1,110,198,0
33,1,111,207,0
34,1,110,217,0
35,3,120,215,0
36,3,120,225,0
37,5,129,223,0
38,8,128,231,0
39,8,109,260,10000
40,8,118,260,10000
41,11,112,273,10000
42,13,122,271,10000
43,16,124,275,10000
44,16,121,288,10000
45,16,127,291,0
46,17,123,304,0
47,17,131,306,0
48,17,134,312,0
49,17,136,320,0
50,17,146,320,0
51,18,151,323,0
52,18,155,329,0
53,18,159,334,0
54,18,165,338,0
55,20,175,336,0
56,20,181,339,0
57,20,191,339,0
58,20,201,339,0
59,20,210,339,0
60,20,220,339,0
61,20,229,339,0
62,20,239,339,0
63,20,248,339,0
64,20,258,339,0
65,20,268,339,0
66,20,277,339,0
67,20,287,339,0
68,20,295,341,0
69,20,303,342,0
70,20,313,342,0
71,21,322,341,0
72,21,332,341,0
73,23,337,344,0
74,23,343,347,0
75,23,353,347,0
76,23,362,347,0
77,23,372,347,0
78,23,381,348,0
79,23,390,348,0
80,23,400,348,0
81,23,409,348,0
82,23,419,348,0
83,23,428,348,0
84,23,438,348,0
85,23,448,348,0
86,23,457,348,0
87,23,467,348,0
88,23,476,348,0
89,23,486,348,0
90,23,496,348,0
91,23,506,348,0
