Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,3,18,10000
2,0,2,40,10000
3,0,7,52,10000
4,0,25,52,10000
5,0,47,52,10000
6,0,40,75,10000
7,0,32,100,10000
8,0,51,100,10000
9,0,68,100,10000
10,0,88,100,0
11,0,85,117,0
12,0,94,127,0
13,0,110,127,0
14,0,131,127,0
15,0,146,127,0
16,0,164,127,0
17,0,188,127,0
18,0,207,127,0
19,0,224,127,0
20,0,243,127,0
21,0,260,127,0
22,0,280,127,0
23,0,295,127,0
24,0,312,127,0
25,0,333,127,0
26,0,355,127,0
27,0,375,127,0
28,0,394,127,0
29,0,408,127,0
30,0,426,127,0
31,0,441,127,0
32,0,461,127,0
33,0,478,127,0
34,0,496,127,0
35,0,515,127,0
36,0,534,127,0
37,0,555,127,0
38,0,570,127,0
39,0,587,127,0
40,0,610,127,0
41,0,626,127,0
42,0,645,127,0
43,0,666,127,0
44,0,685,127,0
45,0,704,127,0
46,0,727,127,0
47,0,748,127,0
48,0,767,127,0
49,0,787,127,0
50,0,808,127,0
51,0,825,127,0
52,0,848,127,0
53,0,869,127,0
54,57,833,127,0
55,57,852,127,0
56,57,871,127,0
57,58,891,127,0
58,58,911,127,0
59,58,931,127,0
60,123,887,127,0
61,123,910,127,0
62,123,929,127,0
63,174,898,127,0
64,174,923,129,0
65,174,942,129,0
66,227,911,129,0
67,227,928,129,0
68,227,949,129,0
69,277,918,129,0
70,277,936,129,0
71,277,960,129,0
72,321,937,129,0
73,321,964,129,0
74,321,990,129,0
75,322,1008,129,0
76,322,1032,129,0
77,322,1054,129,0
78,322,1079,129,0
79,322,1102,129,0
80,322,1121,129,0
81,322,1142,129,0
82,322,1164,129,0
83,322,1184,129,0
84,322,1205,129,0
85,322,1224,129,0
86,322,1245,129,0
87,322,1268,130,0
88,322,1290,131,0
89,322,1311,131,0
90,322,1331,131,0
91,322,1356,131,0
