Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,4,8,10000
2,0,4,18,10000
3,0,4,27,10000
4,0,4,37,10000
5,0,4,47,0
6,0,2,58,0
7,0,8,62,0
8,0,11,68,0
9,0,9,80,10000
10,0,18,80,10000
11,0,15,93,10000
12,0,25,93,10000
13,0,26,101,10000
14,0,33,104,10000
15,0,42,104,0
16,0,34,122,0
17,0,43,122,0
18,0,47,128,0
19,0,50,135,0
20,0,60,135,0
21,0,55,149,0
22,0,65,149,0
23,0,69,154,0
24,0,72,161,0
25,0,82,161,0
26,0,89,163,0
27,0,81,181,0
28,0,87,184,0
29,0,94,187,0
30,1,104,186,0
31,1,113,186,0
32,3,108,199,0
33,4,107,209,0
34,4,106,219,0
35,6,116,217,0
36,6,112,230,0
37,8,122,228,0
38,14,116,238,0
39,14,106,257,10000
40,18,116,253,10000
41,18,112,267,10000
42,20,121,265,10000
43,22,121,273,10000
44,22,119,284,10000
45,22,127,286,10000
46,22,121,301,10000
47,22,127,305,10000
48,23,132,309,10000
49,23,135,315,10000
50,23,145,315,0
51,23,151,318,0
52,23,156,323,0
53,23,164,325,10000
54,23,165,333,10000
55,23,175,333,10000
56,23,181,336,10000
57,23,191,336,10000
58,23,201,336,10000
59,23,210,336,10000
60,23,219,336,0
61,23,229,336,0
62,23,239,336,0
63,23,248,336,0
64,23,258,336,0
65,23,268,336,0
66,23,277,336,0
67,23,287,336,0
68,23,297,336,0
69,23,304,338,0
70,23,314,338,0
71,23,322,340,0
72,23,331,340,0
73,23,339,342,0
74,23,340,350,0
75,23,350,350,0
76,23,359,350,0
77,23,369,350,0
78,23,377,351,0
79,23,387,351,0
80,23,397,351,0
81,23,407,351,0
82,23,416,351,0
83,23,426,351,0
84,23,435,351,0
85,23,444,351,0
86,23,454,351,0
87,23,464,351,0
88,23,473,351,0
89,23,483,351,0
90,23,493,351,0
91,23,502,351,0
