Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,5,7,10000
2,0,5,17,10000
3,0,5,26,10000
4,0,5,36,10000
5,0,5,45,0
6,0,5,55,0
7,0,8,62,0
8,0,11,68,0
9,0,9,79,10000
10,0,19,79,10000
11,0,17,91,10000
12,0,26,91,10000
13,0,30,97,10000
14,0,34,103,10000
15,0,44,103,0
16,0,37,119,0
17,0,45,121,0
18,0,47,128,0
19,0,51,134,0
20,0,61,134,0
21,0,61,143,0
22,0,66,148,0
23,0,71,152,0
24,0,72,161,0
25,0,82,161,0
26,0,91,162,0
27,0,86,176,0
28,0,88,184,0
29,0,92,189,0
30,1,102,188,0
31,1,111,188,0
32,3,108,199,0
33,3,110,206,0
34,3,107,219,0
35,7,117,215,0
36,7,114,227,0
37,8,124,226,0
38,10,120,237,0
39,10,103,264,10000
40,10,112,264,10000
41,16,108,272,10000
42,17,117,271,10000
43,18,119,278,10000
44,18,115,291,10000
45,18,121,295,0
46,18,119,306,0
47,19,123,311,0
48,19,128,315,0
49,19,130,323,0
50,19,140,323,0
51,19,148,324,0
52,19,154,328,0
53,19,162,329,0
54,19,168,333,0
55,19,178,333,0
56,19,185,335,0
57,19,195,335,0
58,19,205,335,0
59,19,214,335,0
60,19,224,335,0
61,19,233,335,0
62,19,243,335,0
63,19,252,335,0
64,19,262,335,0
65,19,272,335,0
66,19,281,335,0
67,19,291,335,0
68,19,300,336,0
69,19,309,336,0
70,19,319,336,0
71,19,327,337,0
72,20,337,336,0
73,20,346,337,0
74,20,348,344,0
75,20,358,344,0
76,20,368,344,0
77,20,377,344,0
78,20,387,344,0
79,20,397,344,0
80,20,406,344,0
81,20,416,344,0
82,20,425,344,0
83,20,435,344,0
84,20,445,344,0
85,20,454,344,0
86,20,464,344,0
87,20,473,344,0
88,20,483,344,0
89,20,493,344,0
90,20,502,344,0
91,20,512,344,0
