Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,16,10000
2,0,2,32,10000
3,0,2,48,10000
4,0,16,49,10000
5,0,34,49,10000
6,0,30,69,10000
7,0,29,87,10000
8,0,40,94,10000
9,0,56,94,10000
10,0,73,94,10000
11,0,71,111,10000
12,0,78,120,10000
13,0,91,123,10000
14,0,108,123,10000
15,0,125,123,0
16,0,139,125,0
17,0,156,125,0
18,0,173,125,0
19,0,189,125,0
20,0,205,125,0
21,0,222,125,0
22,0,239,125,0
23,0,255,125,0
24,0,272,125,0
25,0,288,125,0
26,0,304,125,0
27,0,320,125,0
28,0,338,125,0
29,0,355,125,0
30,0,372,125,0
31,0,388,125,0
32,1,400,129,0
33,1,410,137,0
34,1,426,137,0
35,1,440,137,0
36,1,455,137,0
37,1,472,137,0
38,1,490,137,0
39,1,506,137,0
40,1,523,137,0
41,1,541,137,0
42,1,559,137,0
43,1,577,137,0
44,1,594,137,0
45,1,612,137,0
46,1,629,137,0
47,1,647,137,0
48,1,663,137,0
49,1,680,137,0
50,1,698,137,0
51,1,715,137,0
52,1,733,137,0
53,1,750,137,0
54,1,767,137,0
55,1,784,137,0
56,1,802,137,0
57,1,819,137,0
58,1,835,137,0
59,1,853,137,0
60,1,871,137,0
61,1,889,137,0
62,1,906,138,0
63,1,924,138,0
64,1,941,138,0
65,1,957,138,0
66,1,976,138,0
67,1,993,138,0
68,1,1011,138,0
69,1,1028,138,0
70,1,1046,138,0
71,1,1064,138,0
72,1,1081,138,0
73,1,1098,138,0
74,1,1116,138,0
75,1,1132,138,0
76,1,1149,138,0
77,1,1167,138,0
78,1,1183,138,0
79,1,1201,138,0
80,1,1219,138,0
81,1,1235,138,0
82,1,1249,139,0
83,1,1265,139,0
84,1,1283,139,0
85,2,1299,138,0
86,4,1316,136,0
87,5,1333,135,0
88,5,1348,135,0
89,5,1366,135,0
90,5,1383,135,0
91,5,1401,135,0
