Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,3,20,10000
2,0,2,36,10000
3,0,10,48,10000
4,0,30,48,10000
5,0,51,48,10000
6,0,51,65,10000
7,0,37,96,10000
8,0,55,96,10000
9,0,73,96,10000
10,0,94,96,10000
11,0,99,111,10000
12,0,105,122,10000
13,0,119,125,10000
14,0,137,125,10000
15,0,156,125,0
16,0,173,125,0
17,0,192,125,0
18,0,212,125,0
19,0,229,125,0
20,0,246,125,0
21,0,264,125,0
22,0,284,125,0
23,0,303,125,0
24,0,322,125,0
25,0,339,125,0
26,0,357,125,0
27,0,378,125,0
28,0,397,125,0
29,0,415,125,0
30,0,434,125,0
31,0,451,125,0
32,0,472,125,0
33,0,491,125,0
34,0,512,125,0
35,0,530,125,0
36,0,551,125,0
37,0,569,125,0
38,0,589,125,0
39,0,609,125,0
40,0,628,125,0
41,0,651,125,0
42,0,666,127,0
43,0,687,127,0
44,0,706,127,0
45,0,726,127,0
46,0,746,127,0
47,0,763,127,0
48,0,783,127,0
49,0,805,127,0
50,0,821,127,0
51,0,838,127,0
52,0,858,127,0
53,0,877,127,0
54,0,897,127,0
55,0,915,127,0
56,0,934,127,0
57,0,955,127,0
58,0,975,127,0
59,0,996,127,0
60,0,1018,127,0
61,0,1038,127,0
62,0,1055,127,0
63,0,1075,127,0
64,0,1095,127,0
65,0,1114,127,0
66,0,1133,127,0
67,0,1155,127,0
68,0,1179,127,0
69,0,1199,127,0
70,0,1219,127,0
71,0,1244,127,0
72,0,1266,127,0
73,0,1289,127,0
74,0,1309,127,0
75,24,1307,127,0
76,24,1326,127,0
77,24,1348,127,0
78,24,1368,127,0
79,24,1388,127,0
80,24,1407,127,0
81,24,1427,127,0
82,24,1447,127,0
83,24,1469,127,0
84,24,1490,127,0
85,24,1510,127,0
86,24,1531,127,0
87,24,1552,127,0
88,24,1569,127,0
89,24,1591,127,0
90,24,1611,127,0
91,24,1639,127,0
