Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,3,16,10000
2,0,3,31,10000
3,0,8,44,10000
4,0,23,44,10000
5,0,40,44,10000
6,0,37,64,10000
7,0,32,89,10000
8,0,49,89,10000
9,0,66,89,10000
10,0,86,89,0
11,0,89,106,0
12,0,94,121,0
13,0,110,121,0
14,0,128,121,0
15,0,146,121,0
16,0,167,121,0
17,0,186,121,0
18,0,203,121,0
19,0,221,121,0
20,0,241,121,0
21,0,263,121,0
22,0,282,121,0
23,0,301,121,0
24,0,320,121,0
25,0,339,121,0
26,0,356,121,0
27,0,373,121,0
28,0,392,121,0
29,0,410,121,0
30,0,432,121,0
31,0,449,121,0
32,0,468,121,0
33,0,491,121,0
34,0,508,121,0
35,0,523,121,0
36,0,538,121,0
37,0,562,121,0
38,0,581,121,0
39,0,603,121,0
40,0,622,121,0
41,0,644,121,0
42,0,660,122,0
43,0,678,122,0
44,0,696,122,0
45,0,717,122,0
46,0,738,122,0
47,0,757,122,0
48,0,777,122,0
49,0,800,122,0
50,0,820,122,0
51,0,838,122,0
52,0,860,122,0
53,0,881,122,0
54,0,902,122,0
55,0,921,122,0
56,0,943,122,0
57,0,958,122,0
58,0,976,122,0
59,0,995,122,0
60,0,1018,122,0
61,0,1041,122,0
62,0,1064,122,0
63,0,1086,122,0
64,0,1102,125,0
65,0,1125,125,0
66,0,1143,125,0
67,0,1167,126,0
68,0,1188,126,0
69,0,1208,126,0
70,0,1231,126,0
71,0,1257,126,0
72,0,1281,126,0
73,0,1304,126,0
74,0,1328,126,0
75,0,1350,126,0
76,0,1374,126,0
77,0,1398,126,0
78,0,1424,126,0
79,0,1447,126,0
80,0,1471,126,0
81,0,1491,126,0
82,0,1517,126,0
83,0,1537,126,0
84,0,1559,126,0
85,0,1579,126,0
86,0,1603,126,0
87,0,1619,129,0
88,0,1640,131,0
89,0,1663,131,0
90,0,1687,131,0
91,0,1712,131,0
