Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,4,15,10000
2,0,2,38,10000
3,0,7,50,10000
4,0,26,50,10000
5,0,46,50,10000
6,0,41,73,10000
7,0,35,97,10000
8,0,54,97,10000
9,0,72,97,10000
10,0,86,97,0
11,0,87,113,0
12,0,92,124,0
13,0,113,124,0
14,0,137,124,0
15,0,158,124,0
16,0,179,124,0
17,0,199,124,0
18,0,219,124,0
19,0,238,124,0
20,0,256,124,0
21,0,271,124,0
22,0,287,124,0
23,0,307,124,0
24,0,327,124,0
25,0,348,124,0
26,0,365,124,0
27,0,384,124,0
28,0,404,124,0
29,0,422,124,0
30,0,440,124,0
31,0,455,124,0
32,0,476,124,0
33,0,493,124,0
34,0,513,124,0
35,0,532,124,0
36,0,550,124,0
37,0,568,124,0
38,0,590,124,0
39,0,609,124,0
40,0,629,124,0
41,0,652,124,0
42,0,672,124,0
43,0,693,124,0
44,0,714,124,0
45,0,735,124,0
46,0,753,124,0
47,0,772,124,0
48,0,788,124,0
49,0,810,124,0
50,33,797,124,0
51,33,816,124,0
52,33,836,124,0
53,68,820,124,0
54,68,840,124,0
55,68,862,124,0
56,68,885,124,0
57,68,909,124,0
58,68,933,124,0
59,80,938,124,0
60,80,961,124,0
61,80,983,124,0
62,113,972,124,0
63,113,992,124,0
64,113,1010,125,0
65,114,1028,125,0
66,114,1049,125,0
67,114,1065,125,0
68,154,1046,125,0
69,154,1067,125,0
70,154,1085,125,0
71,171,1092,125,0
72,171,1111,125,0
73,171,1136,125,0
74,175,1150,125,0
75,175,1172,125,0
76,175,1195,125,0
77,175,1222,125,0
78,175,1243,125,0
79,175,1267,125,0
80,175,1286,125,0
81,175,1311,125,0
82,175,1331,125,0
83,175,1355,125,0
84,175,1382,125,0
85,175,1401,125,0
86,175,1424,125,0
87,175,1447,127,0
88,175,1467,130,0
89,175,1490,130,0
90,175,1509,130,0
91,175,1538,130,0
