Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,20,10000
2,0,2,37,10000
3,0,8,48,10000
4,0,24,48,10000
5,0,42,48,10000
6,0,40,67,10000
7,0,33,91,10000
8,0,50,91,10000
9,0,69,91,10000
10,0,87,91,0
11,0,88,109,0
12,0,93,123,0
13,0,109,125,10000
14,0,128,125,10000
15,0,147,125,10000
16,0,164,125,10000
17,0,180,125,10000
18,0,196,125,10000
19,0,217,125,10000
20,0,235,125,0
21,0,253,125,0
22,0,271,125,0
23,0,288,125,0
24,0,308,125,0
25,0,328,125,0
26,0,346,125,0
27,0,365,125,0
28,0,383,125,0
29,0,403,125,0
30,0,420,125,0
31,0,438,125,0
32,0,457,125,0
33,0,476,125,0
34,0,498,125,0
35,0,517,125,0
36,0,536,125,0
37,0,555,125,0
38,0,573,125,0
39,0,591,125,0
40,0,610,125,0
41,0,631,126,0
42,0,648,126,0
43,0,666,126,0
44,0,683,126,0
45,0,701,126,0
46,0,718,126,0
47,0,736,126,0
48,0,755,126,0
49,0,772,126,0
50,0,792,126,0
51,0,812,126,0
52,0,832,126,0
53,0,849,126,0
54,0,867,126,0
55,0,887,126,0
56,0,908,126,0
57,0,926,126,0
58,0,944,126,0
59,0,962,126,0
60,0,986,126,0
61,0,1008,126,0
62,0,1025,130,0
63,0,1045,131,0
64,0,1064,131,0
65,0,1085,131,0
66,0,1106,131,0
67,0,1129,131,0
68,0,1149,131,0
69,0,1169,131,0
70,0,1192,131,0
71,0,1212,131,0
72,0,1235,131,0
73,0,1254,131,0
74,0,1272,131,0
75,0,1292,131,0
76,0,1311,131,0
77,0,1330,131,0
78,0,1349,131,0
79,0,1371,131,0
80,0,1392,131,0
81,0,1413,131,0
82,0,1434,131,0
83,0,1456,131,0
84,0,1477,131,0
85,0,1500,131,0
86,0,1520,131,0
87,0,1541,131,0
88,0,1560,131,0
89,0,1581,131,0
90,0,1603,131,0
91,0,1623,131,0
