Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,20,10000
2,0,2,38,10000
3,0,5,51,10000
4,0,21,51,10000
5,0,40,51,10000
6,0,37,70,10000
7,0,35,90,10000
8,0,55,90,10000
9,0,73,90,10000
10,0,89,90,0
11,0,88,109,0
12,0,92,124,0
13,0,104,130,0
14,0,123,130,0
15,0,142,130,0
16,0,158,130,0
17,0,175,130,0
18,0,194,130,0
19,0,209,130,0
20,0,227,130,0
21,0,246,130,0
22,0,262,130,0
23,0,284,130,0
24,0,302,130,0
25,0,321,130,0
26,0,340,130,0
27,0,360,130,0
28,0,379,130,0
29,0,398,130,0
30,0,417,130,0
31,0,438,130,0
32,0,457,130,0
33,0,477,130,0
34,0,497,130,0
35,0,514,130,0
36,0,532,130,0
37,0,551,130,0
38,0,570,130,0
39,0,586,130,0
40,0,603,130,0
41,0,620,130,0
42,0,639,130,0
43,0,656,130,0
44,0,677,130,0
45,0,697,130,0
46,0,716,130,0
47,0,735,130,0
48,0,753,130,0
49,0,773,130,0
50,0,792,130,0
51,0,813,130,0
52,0,831,130,0
53,0,850,130,0
54,0,871,130,0
55,0,891,130,0
56,0,912,130,0
57,0,930,130,0
58,0,948,130,0
59,0,966,130,0
60,0,986,130,0
61,0,1004,133,0
62,0,1020,135,0
63,0,1039,136,0
64,0,1060,136,0
65,58,1023,136,0
66,58,1043,136,0
67,58,1065,136,0
68,97,1047,136,0
69,97,1067,136,0
70,97,1087,136,0
71,97,1109,136,0
72,97,1129,136,0
73,97,1147,136,0
74,97,1169,136,0
75,97,1189,136,0
76,97,1211,136,0
77,97,1231,136,0
78,97,1251,136,0
79,97,1274,136,0
80,97,1294,136,0
81,97,1315,137,0
82,97,1338,137,0
83,97,1358,137,0
84,97,1378,138,0
85,97,1399,138,0
86,97,1421,138,0
87,97,1444,138,0
88,97,1466,138,0
89,97,1489,138,0
90,97,1511,138,0
91,97,1531,138,0
