Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,19,10000
2,0,2,37,10000
3,0,8,48,10000
4,0,24,48,10000
5,0,41,48,10000
6,0,39,66,10000
7,0,33,88,10000
8,0,51,88,10000
9,0,72,88,10000
10,0,89,88,0
11,0,89,105,0
12,0,96,117,0
13,0,110,120,0
14,0,128,120,0
15,0,146,120,0
16,0,162,120,0
17,0,177,120,0
18,0,194,120,0
19,0,211,120,0
20,0,231,120,0
21,0,247,120,0
22,0,266,120,0
23,0,285,120,0
24,0,305,120,0
25,0,324,120,0
26,0,343,120,0
27,0,362,120,0
28,0,379,120,0
29,0,400,120,0
30,0,417,120,0
31,0,436,120,0
32,0,455,120,0
33,0,473,120,0
34,0,493,120,0
35,0,511,120,0
36,0,530,120,0
37,0,550,120,0
38,0,571,120,0
39,0,590,120,0
40,0,609,120,0
41,0,630,120,0
42,0,647,121,0
43,0,666,121,0
44,0,685,121,0
45,0,703,121,0
46,0,724,121,0
47,0,745,121,0
48,0,762,121,0
49,0,783,121,0
50,0,803,121,0
51,0,823,121,0
52,0,842,121,0
53,0,862,121,0
54,0,883,121,0
55,0,902,121,0
56,0,922,121,0
57,0,942,121,0
58,0,960,121,0
59,0,977,121,0
60,0,996,121,0
61,0,1016,121,0
62,0,1026,130,0
63,0,1048,131,0
64,0,1067,131,0
65,0,1086,131,0
66,0,1106,131,0
67,0,1127,131,0
68,0,1148,131,0
69,0,1170,131,0
70,0,1191,131,0
71,0,1213,131,0
72,0,1233,131,0
73,0,1254,131,0
74,0,1273,131,0
75,0,1293,131,0
76,0,1313,131,0
77,0,1334,131,0
78,0,1352,131,0
79,0,1374,131,0
80,0,1393,131,0
81,0,1415,131,0
82,0,1435,131,0
83,0,1455,131,0
84,0,1474,132,0
85,0,1495,132,0
86,0,1516,132,0
87,0,1537,132,0
88,0,1558,132,0
89,0,1578,132,0
90,0,1599,132,0
91,0,1622,132,0
