Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,3,18,10000
2,0,3,35,10000
3,0,7,47,10000
4,0,24,47,10000
5,0,41,47,10000
6,0,40,64,10000
7,0,36,84,10000
8,0,54,84,10000
9,0,70,84,10000
10,0,88,84,0
11,0,88,103,0
12,0,97,114,0
13,0,113,117,0
14,0,132,117,0
15,0,149,117,0
16,0,167,117,0
17,0,184,117,0
18,0,202,117,0
19,0,221,117,0
20,0,241,117,0
21,0,260,117,0
22,0,277,117,0
23,0,297,117,0
24,0,317,117,0
25,0,337,117,0
26,0,356,117,0
27,0,374,117,0
28,0,394,117,0
29,0,412,117,0
30,0,430,117,0
31,0,449,117,0
32,0,465,117,0
33,0,482,117,0
34,0,501,117,0
35,0,522,117,0
36,0,541,117,0
37,0,559,117,0
38,0,578,117,0
39,0,595,117,0
40,0,615,117,0
41,0,636,117,0
42,0,654,117,0
43,0,675,117,0
44,0,691,117,0
45,0,708,117,0
46,0,726,117,0
47,0,744,117,0
48,0,763,117,0
49,0,782,117,0
50,0,801,117,0
51,0,823,117,0
52,0,843,117,0
53,0,862,117,0
54,0,880,117,0
55,0,898,117,0
56,0,918,117,0
57,28,907,117,0
58,28,927,117,0
59,28,946,117,0
60,53,940,117,0
61,53,959,120,0
62,53,976,121,0
63,68,983,121,0
64,68,1004,121,0
65,68,1024,121,0
66,68,1042,121,0
67,68,1064,121,0
68,68,1083,121,0
69,98,1074,121,0
70,98,1097,121,0
71,98,1118,121,0
72,98,1136,121,0
73,98,1152,121,0
74,98,1171,121,0
75,98,1192,121,0
76,98,1214,121,0
77,98,1233,121,0
78,98,1252,121,0
79,98,1273,121,0
80,98,1293,121,0
81,98,1315,121,0
82,98,1334,121,0
83,98,1354,121,0
84,98,1375,121,0
85,98,1396,121,0
86,98,1417,121,0
87,98,1438,121,0
88,98,1456,121,0
89,98,1478,121,0
90,98,1499,121,0
91,98,1521,121,0
