Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,17,10000
2,0,2,33,10000
3,0,10,43,10000
4,0,29,43,10000
5,0,47,43,10000
6,0,50,60,10000
7,0,38,90,10000
8,0,56,90,10000
9,0,74,90,10000
10,0,96,90,10000
11,0,98,107,10000
12,0,103,119,10000
13,0,117,123,10000
14,0,135,123,10000
15,0,155,123,10000
16,0,172,123,10000
17,0,193,123,10000
18,0,211,123,10000
19,0,229,123,10000
20,0,247,123,0
21,0,267,123,0
22,0,286,123,0
23,0,304,123,0
24,0,324,123,0
25,0,341,123,0
26,0,360,123,0
27,0,379,123,0
28,0,399,123,0
29,0,418,123,0
30,0,438,123,0
31,0,458,123,0
32,0,477,123,0
33,0,496,123,0
34,0,515,123,0
35,0,534,123,0
36,0,553,123,0
37,0,573,123,0
38,0,591,123,0
39,0,609,123,0
40,0,625,123,0
41,0,644,123,0
42,0,659,124,0
43,0,678,124,0
44,0,698,124,0
45,0,720,124,0
46,40,701,124,0
47,40,720,124,0
48,40,743,124,0
49,41,761,124,0
50,41,781,124,0
51,41,801,124,0
52,42,819,124,0
53,42,837,124,0
54,42,856,124,0
55,92,824,124,0
56,92,844,124,0
57,92,862,124,0
58,140,834,124,0
59,140,855,124,0
60,140,876,124,0
61,192,842,124,0
62,192,865,124,0
63,192,884,124,0
64,228,869,124,0
65,228,889,124,0
66,228,907,124,0
67,229,926,124,0
68,229,948,124,0
69,229,973,124,0
70,229,990,124,0
71,295,946,124,0
72,295,970,124,0
73,295,991,124,0
74,344,962,124,0
75,344,982,124,0
76,344,1005,124,0
77,396,975,124,0
78,396,996,124,0
79,396,1016,124,0
80,396,1037,124,0
81,396,1060,124,0
82,396,1083,124,0
83,396,1105,124,0
84,396,1130,124,0
85,396,1151,124,0
86,396,1174,124,0
87,396,1194,124,0
88,396,1216,124,0
89,396,1239,124,0
90,396,1262,124,0
91,396,1286,124,0
