Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,3,19,10000
2,0,2,37,10000
3,0,7,51,10000
4,0,24,51,10000
5,0,45,51,10000
6,0,40,74,10000
7,0,34,96,10000
8,0,52,96,10000
9,0,71,96,10000
10,0,88,96,0
11,0,86,113,0
12,0,96,125,0
13,0,118,125,0
14,0,132,125,0
15,0,151,125,0
16,0,166,125,0
17,0,182,125,0
18,0,197,125,0
19,0,213,125,0
20,0,234,125,0
21,0,249,125,0
22,0,267,125,0
23,0,284,125,0
24,0,302,125,0
25,0,318,125,0
26,0,335,125,0
27,0,354,125,0
28,0,371,125,0
29,0,392,125,0
30,0,412,125,0
31,0,431,125,0
32,0,451,125,0
33,0,468,125,0
34,0,484,125,0
35,0,500,125,0
36,0,520,125,0
37,0,541,125,0
38,0,562,125,0
39,0,583,125,0
40,0,600,125,0
41,0,620,125,0
42,0,636,126,0
43,0,656,126,0
44,0,673,126,0
45,42,651,126,0
46,42,671,126,0
47,42,689,126,0
48,42,712,126,0
49,42,732,126,0
50,42,751,126,0
51,43,771,126,0
52,43,793,126,0
53,43,809,126,0
54,50,827,126,0
55,50,845,126,0
56,50,865,126,0
57,87,848,126,0
58,87,868,126,0
59,87,884,126,0
60,87,904,126,0
61,120,892,126,0
62,120,913,126,0
63,120,935,126,0
64,158,917,126,0
65,158,934,126,0
66,158,956,126,0
67,191,943,127,0
68,191,966,127,0
69,191,986,127,0
70,245,950,127,0
71,245,977,127,0
72,245,997,127,0
73,248,1020,127,0
74,248,1043,127,0
75,248,1069,127,0
76,248,1094,127,0
77,248,1115,127,0
78,248,1140,127,0
79,248,1162,127,0
80,248,1188,127,0
81,248,1208,127,0
82,248,1236,127,0
83,248,1259,127,0
84,248,1285,127,0
85,248,1308,127,0
86,248,1326,129,0
87,248,1343,133,0
88,248,1361,134,0
89,248,1383,134,0
90,248,1406,134,0
91,248,1430,134,0
