Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,20,10000
2,0,3,37,10000
3,0,8,49,10000
4,0,26,49,10000
5,0,43,49,10000
6,0,47,61,10000
7,0,35,92,10000
8,0,52,95,10000
9,0,70,95,10000
10,0,90,95,0
11,0,91,115,0
12,0,99,127,0
13,0,109,137,0
14,0,126,137,0
15,0,146,137,0
16,0,165,137,0
17,0,182,137,0
18,0,199,137,0
19,0,218,137,0
20,0,238,137,0
21,0,257,137,0
22,0,273,137,0
23,0,293,137,0
24,0,314,137,0
25,0,334,137,0
26,0,351,137,0
27,0,370,137,0
28,0,388,137,0
29,0,405,137,0
30,0,423,137,0
31,0,444,137,0
32,0,462,138,0
33,0,480,138,0
34,0,498,138,0
35,0,516,138,0
36,0,535,138,0
37,0,554,138,0
38,0,570,138,0
39,0,588,138,0
40,0,606,138,0
41,0,623,138,0
42,0,644,138,0
43,0,663,138,0
44,0,685,138,0
45,0,705,138,0
46,0,725,138,0
47,0,743,138,0
48,0,763,138,0
49,0,783,138,0
50,0,806,138,0
51,0,825,138,0
52,0,843,138,0
53,0,861,138,0
54,0,878,138,0
55,0,898,138,0
56,0,917,138,0
57,0,937,138,0
58,0,955,138,0
59,0,978,138,0
60,0,998,138,0
61,0,1018,138,0
62,0,1039,138,0
63,0,1060,138,0
64,0,1082,138,0
65,0,1101,138,0
66,0,1120,138,0
67,0,1137,138,0
68,0,1156,138,0
69,0,1177,138,0
70,0,1196,138,0
71,1,1219,138,0
72,1,1243,138,0
73,1,1264,138,0
74,1,1283,138,0
75,47,1260,138,0
76,47,1281,138,0
77,47,1304,138,0
78,47,1326,138,0
79,47,1350,138,0
80,47,1368,138,0
81,47,1386,138,0
82,47,1403,138,0
83,47,1426,138,0
84,47,1451,138,0
85,47,1473,138,0
86,47,1495,138,0
87,47,1519,138,0
88,47,1537,138,0
89,47,1561,138,0
90,47,1580,138,0
91,47,1600,138,0
