Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,18,10000
2,0,2,32,10000
3,0,2,49,10000
4,0,18,49,10000
5,0,35,49,10000
6,0,32,68,10000
7,0,24,94,10000
8,0,41,94,10000
9,0,57,94,10000
10,0,74,94,10000
11,0,73,110,10000
12,0,75,124,10000
13,0,90,126,10000
14,0,108,126,10000
15,0,125,126,0
16,0,140,128,0
17,0,156,128,0
18,0,173,128,0
19,0,188,128,0
20,0,205,128,0
21,0,221,128,0
22,0,237,128,0
23,0,254,128,0
24,0,270,128,0
25,0,286,128,0
26,0,302,128,0
27,0,318,128,0
28,0,334,128,0
29,0,351,128,0
30,0,369,128,0
31,0,385,128,0
32,0,392,139,0
33,0,394,153,0
34,0,410,153,0
35,0,424,153,0
36,0,441,153,0
37,0,458,153,0
38,0,476,153,0
39,0,494,153,0
40,0,511,153,0
41,0,527,153,0
42,0,544,153,0
43,0,562,153,0
44,0,580,153,0
45,0,597,153,0
46,0,616,153,0
47,0,634,153,0
48,0,650,153,0
49,0,668,153,0
50,0,686,153,0
51,0,702,153,0
52,0,720,153,0
53,0,737,153,0
54,0,756,153,0
55,0,772,153,0
56,0,789,153,0
57,0,807,153,0
58,0,823,153,0
59,0,841,153,0
60,0,858,153,0
61,0,877,153,0
62,0,892,154,0
63,0,910,154,0
64,0,927,154,0
65,0,942,154,0
66,0,960,154,0
67,0,977,154,0
68,0,994,154,0
69,0,1009,154,0
70,0,1027,154,0
71,0,1044,154,0
72,0,1062,154,0
73,0,1078,154,0
74,0,1097,154,0
75,0,1114,154,0
76,0,1131,154,0
77,0,1148,154,0
78,0,1165,154,0
79,0,1183,154,0
80,1,1199,153,0
81,1,1216,153,0
82,1,1228,156,0
83,1,1245,156,0
84,1,1262,156,0
85,2,1279,155,0
86,2,1296,155,0
87,2,1315,155,0
88,2,1332,155,0
89,2,1350,155,0
90,2,1367,155,0
91,2,1385,155,0
