Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,18,10000
2,0,2,36,10000
3,0,6,50,10000
4,0,24,50,10000
5,0,46,50,10000
6,0,42,74,10000
7,0,34,97,10000
8,0,55,97,10000
9,0,74,97,10000
10,0,93,97,0
11,0,94,116,0
12,0,102,127,0
13,0,119,127,0
14,0,133,127,0
15,0,152,127,0
16,0,171,127,0
17,0,189,127,0
18,0,205,127,0
19,0,220,127,0
20,0,241,127,0
21,0,259,127,0
22,0,278,127,0
23,0,297,127,0
24,0,315,127,0
25,0,333,127,0
26,0,351,127,0
27,0,369,127,0
28,0,388,127,0
29,0,407,127,0
30,0,429,127,0
31,0,448,127,0
32,0,466,127,0
33,0,484,127,0
34,0,501,127,0
35,0,522,127,0
36,0,540,127,0
37,0,562,127,0
38,0,583,127,0
39,0,602,127,0
40,0,622,127,0
41,0,644,127,0
42,1,667,128,0
43,1,687,128,0
44,1,710,128,0
45,47,681,128,0
46,47,705,128,0
47,47,726,128,0
48,69,722,128,0
49,69,743,128,0
50,69,765,128,0
51,69,786,128,0
52,117,755,128,0
53,117,777,128,0
54,117,797,128,0
55,117,817,128,0
56,117,835,128,0
57,117,851,128,0
58,155,830,128,0
59,155,850,128,0
60,155,874,128,0
61,185,866,128,0
62,185,888,128,0
63,185,905,128,0
64,222,892,128,0
65,222,914,128,0
66,222,935,128,0
67,250,925,128,0
68,250,946,128,0
69,250,971,128,0
70,290,951,128,0
71,290,974,128,0
72,290,994,128,0
73,321,989,128,0
74,321,1015,128,0
75,321,1037,128,0
76,321,1060,128,0
77,321,1082,128,0
78,321,1104,128,0
79,321,1125,128,0
80,321,1145,128,0
81,321,1162,128,0
82,321,1184,128,0
83,321,1206,128,0
84,321,1231,128,0
85,321,1252,128,0
86,321,1272,128,0
87,321,1286,131,0
88,321,1304,133,0
89,321,1327,133,0
90,321,1352,133,0
91,321,1374,133,0
