Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,17,10000
2,0,2,33,10000
3,0,2,49,10000
4,0,17,51,10000
5,0,33,51,10000
6,0,32,70,10000
7,0,30,88,10000
8,0,40,96,10000
9,0,56,96,10000
10,0,73,96,0
11,0,75,110,0
12,0,76,126,0
13,0,92,127,0
14,0,109,127,0
15,0,126,127,0
16,0,140,130,0
17,0,157,130,0
18,0,173,130,0
19,0,190,130,0
20,0,207,130,0
21,0,224,130,0
22,0,241,130,0
23,0,258,130,0
24,0,274,130,0
25,0,290,130,0
26,0,306,130,0
27,0,321,130,0
28,0,338,130,0
29,0,355,130,0
30,0,373,130,0
31,0,389,130,0
32,0,399,136,0
33,0,405,147,0
34,0,421,147,0
35,0,437,147,0
36,0,451,147,0
37,0,468,147,0
38,0,486,147,0
39,0,504,147,0
40,0,522,147,0
41,0,539,147,0
42,0,557,147,0
43,0,575,147,0
44,0,592,147,0
45,0,610,147,0
46,0,627,147,0
47,0,645,147,0
48,0,663,147,0
49,0,680,147,0
50,0,697,147,0
51,0,714,147,0
52,0,731,147,0
53,0,747,147,0
54,0,765,147,0
55,0,782,147,0
56,0,798,147,0
57,0,816,147,0
58,0,832,147,0
59,0,850,147,0
60,0,868,147,0
61,0,886,147,0
62,0,904,147,0
63,0,921,147,0
64,0,939,147,0
65,0,955,147,0
66,0,973,147,0
67,0,990,147,0
68,0,1007,147,0
69,0,1023,147,0
70,0,1041,147,0
71,0,1057,147,0
72,3,1071,147,0
73,3,1088,147,0
74,3,1105,147,0
75,3,1122,147,0
76,3,1140,147,0
77,3,1158,147,0
78,22,1157,147,0
79,22,1175,147,0
80,22,1192,147,0
81,22,1209,147,0
82,22,1225,147,0
83,22,1242,147,0
84,32,1250,147,0
85,32,1267,147,0
86,32,1284,147,0
87,32,1301,147,0
88,32,1319,147,0
89,32,1336,147,0
90,32,1354,147,0
91,32,1372,147,0
