Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,17,10000
2,0,2,35,10000
3,0,8,47,10000
4,0,27,47,10000
5,0,44,47,10000
6,0,44,65,10000
7,0,40,86,10000
8,0,57,86,10000
9,0,74,86,10000
10,0,91,86,0
11,0,89,106,0
12,0,95,120,0
13,0,109,124,0
14,0,128,124,0
15,0,144,124,0
16,0,161,124,0
17,0,179,124,0
18,0,197,124,0
19,0,215,124,0
20,0,235,124,0
21,0,253,124,0
22,0,273,124,0
23,0,294,124,0
24,0,315,124,0
25,0,334,124,0
26,0,353,124,0
27,0,373,124,0
28,0,390,124,0
29,0,408,124,0
30,0,425,124,0
31,0,445,124,0
32,0,463,124,0
33,0,482,124,0
34,0,503,124,0
35,0,524,124,0
36,0,541,124,0
37,0,560,124,0
38,0,576,124,0
39,0,591,124,0
40,0,609,124,0
41,0,627,124,0
42,0,646,124,0
43,0,663,124,0
44,0,680,124,0
45,0,700,124,0
46,0,718,124,0
47,0,736,124,0
48,0,757,124,0
49,0,777,124,0
50,0,797,124,0
51,0,819,124,0
52,45,794,124,0
53,45,816,124,0
54,45,835,124,0
55,102,797,124,0
56,102,817,124,0
57,102,837,124,0
58,103,854,124,0
59,103,873,124,0
60,103,894,124,0
61,104,916,124,0
62,104,934,126,0
63,104,953,127,0
64,148,930,127,0
65,148,949,127,0
66,148,969,127,0
67,198,941,127,0
68,198,961,127,0
69,198,986,127,0
70,198,1009,127,0
71,198,1032,127,0
72,198,1052,127,0
73,198,1072,127,0
74,198,1093,127,0
75,198,1113,127,0
76,198,1134,127,0
77,198,1156,127,0
78,198,1174,127,0
79,198,1197,127,0
80,198,1219,127,0
81,198,1239,127,0
82,198,1260,127,0
83,198,1281,127,0
84,198,1301,127,0
85,198,1322,127,0
86,198,1341,127,0
87,198,1364,127,0
88,198,1383,127,0
89,198,1405,127,0
90,198,1426,127,0
91,198,1446,127,0
