Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,20,10000
2,0,2,40,10000
3,0,7,52,10000
4,0,23,52,10000
5,0,42,52,10000
6,0,45,67,10000
7,0,38,92,10000
8,0,52,96,10000
9,0,68,96,10000
10,0,88,96,10000
11,0,92,112,10000
12,0,100,119,10000
13,0,109,126,10000
14,0,126,126,10000
15,0,144,126,0
16,0,159,128,0
17,0,178,128,0
18,0,198,128,0
19,0,216,128,0
20,0,235,128,0
21,0,255,128,0
22,0,272,128,0
23,0,289,128,0
24,0,308,128,0
25,0,326,128,0
26,0,342,128,0
27,0,365,128,0
28,0,384,128,0
29,0,402,128,0
30,0,421,128,0
31,0,437,128,0
32,0,452,128,0
33,0,472,128,0
34,0,492,128,0
35,0,508,128,0
36,0,527,128,0
37,0,545,128,0
38,0,561,128,0
39,0,578,128,0
40,0,598,128,0
41,0,615,128,0
42,0,634,128,0
43,0,654,128,0
44,0,670,128,0
45,0,690,128,0
46,0,709,128,0
47,0,727,128,0
48,0,748,128,0
49,0,767,128,0
50,0,786,128,0
51,0,805,128,0
52,0,822,128,0
53,0,840,128,0
54,0,856,128,0
55,0,874,128,0
56,0,893,128,0
57,0,914,129,0
58,0,933,129,0
59,0,955,129,0
60,0,977,129,0
61,0,996,129,0
62,0,1016,129,0
63,0,1035,129,0
64,0,1055,129,0
65,0,1075,129,0
66,0,1093,129,0
67,0,1113,129,0
68,0,1129,129,0
69,0,1147,129,0
70,0,1166,129,0
71,0,1190,129,0
72,0,1212,129,0
73,0,1233,129,0
74,0,1252,129,0
75,0,1272,129,0
76,0,1295,129,0
77,0,1319,129,0
78,0,1342,129,0
79,0,1363,129,0
80,0,1382,129,0
81,0,1406,129,0
82,0,1424,129,0
83,0,1445,129,0
84,0,1464,129,0
85,0,1484,129,0
86,0,1505,129,0
87,0,1524,129,0
88,0,1542,129,0
89,0,1564,129,0
90,0,1584,129,0
91,0,1609,129,0
