Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,15,10000
2,0,2,31,10000
3,0,7,42,10000
4,0,24,42,10000
5,0,41,42,10000
6,0,33,67,10000
7,0,33,85,10000
8,0,54,85,10000
9,0,68,85,10000
10,0,86,85,0
11,0,92,97,0
12,0,97,109,0
13,0,116,109,0
14,0,134,109,0
15,0,152,109,0
16,0,171,109,0
17,0,189,109,0
18,0,206,109,0
19,0,227,109,0
20,0,248,109,0
21,0,269,109,0
22,0,288,109,0
23,0,306,109,0
24,0,324,109,0
25,0,341,109,0
26,0,359,109,0
27,0,382,109,0
28,0,397,109,0
29,0,413,109,0
30,0,428,109,0
31,0,448,109,0
32,0,466,109,0
33,0,486,109,0
34,0,505,109,0
35,0,521,109,0
36,0,539,109,0
37,0,555,109,0
38,0,570,109,0
39,0,590,109,0
40,0,611,109,0
41,0,634,109,0
42,0,653,109,0
43,67,607,109,0
44,67,632,109,0
45,67,651,109,0
46,123,616,109,0
47,123,635,109,0
48,123,658,109,0
49,175,629,109,0
50,175,647,109,0
51,175,667,109,0
52,221,639,109,0
53,221,659,109,0
54,221,682,109,0
55,272,658,109,0
56,272,676,109,0
57,272,694,109,0
58,318,672,109,0
59,318,689,109,0
60,318,710,109,0
61,325,724,109,0
62,325,744,109,0
63,325,766,109,0
64,368,740,109,0
65,368,759,109,0
66,368,779,109,0
67,425,744,109,0
68,425,766,109,0
69,425,788,109,0
70,473,762,109,0
71,473,784,109,0
72,473,802,109,0
73,515,784,109,0
74,515,805,109,0
75,515,828,109,0
76,515,849,109,0
77,515,866,109,0
78,515,887,109,0
79,515,911,109,0
80,515,931,109,0
81,515,949,109,0
82,515,970,109,0
83,515,990,109,0
84,515,1013,109,0
85,515,1032,109,0
86,515,1056,109,0
87,515,1078,111,0
88,515,1102,114,0
89,515,1123,114,0
90,515,1144,114,0
91,515,1171,114,0
