Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,22,10000
2,0,2,40,10000
3,0,8,50,10000
4,0,27,50,10000
5,0,43,50,10000
6,0,48,67,10000
7,0,39,94,10000
8,0,52,98,10000
9,0,71,98,10000
10,0,89,98,0
11,0,90,113,0
12,0,101,119,0
13,0,113,127,0
14,0,131,127,0
15,0,150,127,0
16,0,170,127,0
17,0,191,127,0
18,0,209,127,0
19,0,226,127,0
20,0,243,127,0
21,0,264,127,0
22,0,283,127,0
23,0,303,127,0
24,0,322,127,0
25,0,341,127,0
26,0,358,127,0
27,0,378,127,0
28,0,400,127,0
29,0,416,127,0
30,0,431,127,0
31,0,450,127,0
32,0,468,127,0
33,0,489,127,0
34,0,508,127,0
35,0,527,127,0
36,0,546,127,0
37,0,567,127,0
38,0,588,127,0
39,0,605,127,0
40,0,625,127,0
41,0,644,127,0
42,0,662,128,0
43,0,683,128,0
44,0,702,128,0
45,0,721,128,0
46,49,691,128,0
47,49,711,128,0
48,49,730,128,0
49,50,748,128,0
50,50,766,128,0
51,50,784,128,0
52,51,804,128,0
53,51,826,128,0
54,51,845,128,0
55,108,810,128,0
56,108,830,128,0
57,108,852,128,0
58,151,830,128,0
59,151,849,128,0
60,151,871,128,0
61,192,851,128,0
62,192,875,128,0
63,192,894,128,0
64,241,863,128,0
65,241,883,128,0
66,241,904,128,0
67,295,868,128,0
68,295,888,128,0
69,295,908,128,0
70,296,927,128,0
71,296,951,128,0
72,296,972,128,0
73,299,993,128,0
74,299,1015,128,0
75,299,1035,128,0
76,299,1055,128,0
77,299,1074,128,0
78,299,1097,128,0
79,299,1115,128,0
80,299,1138,128,0
81,299,1160,128,0
82,299,1179,128,0
83,299,1200,128,0
84,299,1223,128,0
85,299,1245,128,0
86,299,1264,128,0
87,299,1285,128,0
88,299,1305,128,0
89,299,1330,128,0
90,299,1350,128,0
91,299,1374,128,0
