Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,3,16,10000
2,0,2,35,10000
3,0,8,45,10000
4,0,25,45,10000
5,0,43,45,10000
6,0,45,58,10000
7,0,32,89,10000
8,0,50,89,10000
9,0,67,89,10000
10,0,86,89,10000
11,0,92,100,10000
12,0,103,109,10000
13,0,119,113,10000
14,0,137,113,10000
15,0,155,113,0
16,0,171,115,0
17,0,189,115,0
18,0,207,115,0
19,0,225,115,0
20,0,240,115,0
21,0,260,115,0
22,0,277,115,0
23,0,300,115,0
24,0,320,115,0
25,0,339,115,0
26,0,358,115,0
27,0,377,115,0
28,0,396,115,0
29,0,415,115,0
30,0,436,115,0
31,0,456,115,0
32,0,475,115,0
33,0,494,115,0
34,0,514,115,0
35,0,530,115,0
36,0,549,115,0
37,0,568,115,0
38,0,586,115,0
39,0,607,115,0
40,0,626,115,0
41,0,646,115,0
42,0,665,116,0
43,0,684,116,0
44,0,701,116,0
45,0,719,116,0
46,0,737,116,0
47,0,755,116,0
48,0,776,116,0
49,0,794,116,0
50,0,814,116,0
51,0,833,116,0
52,0,850,116,0
53,0,868,116,0
54,0,887,116,0
55,0,903,116,0
56,0,924,116,0
57,0,943,116,0
58,0,962,116,0
59,0,982,116,0
60,0,1004,116,0
61,0,1024,116,0
62,0,1045,116,0
63,0,1062,116,0
64,0,1082,116,0
65,0,1101,116,0
66,0,1120,116,0
67,0,1138,116,0
68,0,1157,116,0
69,0,1176,116,0
70,0,1195,116,0
71,0,1218,116,0
72,0,1242,116,0
73,0,1263,116,0
74,0,1285,116,0
75,0,1309,116,0
76,0,1334,116,0
77,0,1356,116,0
78,0,1376,116,0
79,0,1394,116,0
80,0,1412,116,0
81,0,1431,116,0
82,0,1450,116,0
83,0,1471,116,0
84,0,1493,116,0
85,0,1515,116,0
86,0,1534,116,0
87,0,1556,116,0
88,0,1576,116,0
89,0,1598,116,0
90,0,1620,116,0
91,0,1644,116,0
