Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,18,10000
2,0,2,37,10000
3,0,8,48,10000
4,0,24,48,10000
5,0,40,48,10000
6,0,34,72,10000
7,0,37,86,10000
8,0,55,86,10000
9,0,72,86,10000
10,0,88,86,0
11,0,90,102,0
12,0,99,111,0
13,0,115,111,0
14,0,132,111,0
15,0,150,111,0
16,0,167,111,0
17,0,189,111,0
18,0,206,111,0
19,0,224,111,0
20,0,244,111,0
21,0,265,111,0
22,0,287,111,0
23,0,304,111,0
24,0,324,111,0
25,0,342,111,0
26,0,364,111,0
27,0,382,111,0
28,0,405,111,0
29,0,425,111,0
30,0,443,111,0
31,0,465,111,0
32,0,483,111,0
33,0,503,111,0
34,0,524,111,0
35,0,546,111,0
36,0,570,111,0
37,0,586,111,0
38,0,605,111,0
39,0,624,111,0
40,0,644,111,0
41,0,666,111,0
42,0,687,111,0
43,0,705,111,0
44,0,727,111,0
45,0,748,111,0
46,1,764,111,0
47,1,786,111,0
48,1,803,111,0
49,1,820,111,0
50,1,841,111,0
51,1,862,111,0
52,1,882,111,0
53,1,900,111,0
54,1,920,111,0
55,1,938,111,0
56,31,928,111,0
57,31,949,111,0
58,31,969,111,0
59,40,981,111,0
60,40,1001,111,0
61,40,1020,111,0
62,40,1038,111,0
63,40,1055,111,0
64,40,1076,111,0
65,84,1058,111,0
66,84,1076,111,0
67,84,1099,111,0
68,114,1094,111,0
69,114,1119,111,0
70,114,1145,111,0
71,152,1124,111,0
72,152,1146,111,0
73,152,1167,111,0
74,192,1148,111,0
75,192,1170,111,0
76,192,1197,111,0
77,192,1223,111,0
78,192,1247,111,0
79,192,1269,111,0
80,192,1289,111,0
81,192,1313,111,0
82,192,1333,111,0
83,192,1352,111,0
84,192,1375,111,0
85,192,1393,111,0
86,192,1419,111,0
87,192,1439,115,0
88,192,1461,116,0
89,192,1482,116,0
90,192,1507,116,0
91,192,1530,116,0
