Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,17,10000
2,0,2,35,10000
3,0,6,47,10000
4,0,21,47,10000
5,0,39,47,10000
6,0,39,67,10000
7,0,28,93,10000
8,0,41,93,10000
9,0,59,93,10000
10,0,78,93,0
11,0,80,110,0
12,0,83,123,0
13,0,99,124,0
14,0,115,124,0
15,0,137,124,0
16,0,156,124,0
17,0,175,124,0
18,0,195,124,0
19,0,213,124,0
20,0,233,124,0
21,0,248,124,0
22,0,266,124,0
23,0,289,124,0
24,0,307,124,0
25,0,324,124,0
26,0,344,124,0
27,0,361,124,0
28,0,379,124,0
29,0,398,124,0
30,0,415,124,0
31,0,432,124,0
32,0,453,124,0
33,0,469,124,0
34,0,487,124,0
35,0,506,124,0
36,0,524,124,0
37,0,549,124,0
38,0,567,124,0
39,0,584,124,0
40,0,603,124,0
41,0,625,124,0
42,0,645,124,0
43,0,668,124,0
44,0,691,124,0
45,0,710,124,0
46,0,733,124,0
47,0,752,124,0
48,0,769,124,0
49,0,788,124,0
50,0,808,124,0
51,0,828,124,0
52,0,849,124,0
53,0,869,124,0
54,0,892,124,0
55,0,910,124,0
56,0,929,124,0
57,0,946,124,0
58,0,966,124,0
59,0,989,124,0
60,0,1007,124,0
61,0,1025,124,0
62,0,1047,124,0
63,0,1070,124,0
64,0,1091,127,0
65,42,1065,133,0
66,42,1086,133,0
67,42,1107,133,0
68,55,1115,133,0
69,55,1137,133,0
70,55,1159,133,0
71,87,1154,133,0
72,87,1175,133,0
73,87,1196,133,0
74,87,1216,133,0
75,111,1213,133,0
76,111,1237,133,0
77,111,1258,133,0
78,111,1281,133,0
79,111,1305,133,0
80,111,1329,133,0
81,111,1352,133,0
82,111,1374,133,0
83,111,1393,133,0
84,111,1414,133,0
85,111,1437,133,0
86,111,1462,133,0
87,111,1475,138,0
88,111,1491,141,0
89,111,1512,141,0
90,111,1536,141,0
91,111,1562,141,0
