Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,17,10000
2,0,2,33,10000
3,0,2,51,10000
4,0,19,51,10000
5,0,36,51,10000
6,0,35,69,10000
7,0,29,93,10000
8,0,46,93,10000
9,0,63,93,10000
10,0,80,93,10000
11,0,81,107,10000
12,0,84,121,10000
13,0,100,121,10000
14,0,118,121,10000
15,0,135,121,0
16,0,149,124,0
17,0,166,124,0
18,0,183,124,0
19,0,198,124,0
20,0,215,124,0
21,0,231,124,0
22,0,248,124,0
23,0,265,124,0
24,0,281,124,0
25,0,297,124,0
26,0,311,124,0
27,0,327,124,0
28,0,343,124,0
29,0,361,124,0
30,0,379,124,0
31,0,394,124,0
32,0,403,132,0
33,0,414,139,0
34,0,430,139,0
35,0,444,139,0
36,0,459,139,0
37,0,477,139,0
38,0,494,139,0
39,0,511,139,0
40,0,529,139,0
41,0,546,139,0
42,0,563,139,0
43,0,581,139,0
44,0,599,139,0
45,0,616,139,0
46,0,634,139,0
47,0,652,139,0
48,0,668,139,0
49,0,686,139,0
50,0,703,139,0
51,0,720,139,0
52,0,738,139,0
53,0,755,139,0
54,0,773,139,0
55,0,789,139,0
56,0,806,139,0
57,0,823,139,0
58,0,840,139,0
59,0,858,139,0
60,36,840,139,0
61,36,858,139,0
62,36,875,139,0
63,85,843,139,0
64,85,861,139,0
65,85,877,139,0
66,124,856,139,0
67,124,874,139,0
68,124,891,139,0
69,179,853,139,0
70,179,870,139,0
71,179,885,139,0
72,225,857,139,0
73,225,874,139,0
74,225,892,139,0
75,273,861,139,0
76,273,878,139,0
77,273,895,139,0
78,327,859,139,0
79,327,877,139,0
80,327,894,139,0
81,370,867,139,0
82,370,883,139,0
83,370,900,139,0
84,370,916,139,0
85,413,889,139,0
86,413,906,139,0
87,413,924,139,0
88,414,940,139,0
89,414,958,139,0
90,414,975,139,0
91,470,937,139,0
