Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,19,10000
2,0,2,35,10000
3,0,7,46,10000
4,0,23,46,10000
5,0,41,46,10000
6,0,39,66,10000
7,0,39,84,10000
8,0,60,84,10000
9,0,78,84,10000
10,0,96,84,0
11,0,97,103,0
12,0,98,117,0
13,0,112,120,10000
14,0,130,120,10000
15,0,147,120,10000
16,0,163,120,10000
17,0,180,120,10000
18,0,197,120,10000
19,0,212,120,10000
20,0,231,120,0
21,0,250,120,0
22,0,268,120,0
23,0,289,120,0
24,0,309,120,0
25,0,330,120,0
26,0,350,120,0
27,0,368,120,0
28,0,384,120,0
29,0,404,120,0
30,0,422,120,0
31,0,441,120,0
32,0,458,120,0
33,0,480,120,0
34,0,499,120,0
35,0,517,120,0
36,0,536,120,0
37,0,557,120,0
38,0,575,120,0
39,0,593,120,0
40,0,614,120,0
41,0,634,120,0
42,0,652,120,0
43,0,673,120,0
44,0,692,120,0
45,0,712,120,0
46,0,731,120,0
47,0,750,120,0
48,0,771,120,0
49,0,792,120,0
50,0,814,120,0
51,0,835,120,0
52,0,851,120,0
53,0,872,120,0
54,0,889,120,0
55,1,905,120,0
56,1,925,120,0
57,1,947,120,0
58,39,929,120,0
59,39,951,120,0
60,39,971,120,0
61,97,931,121,0
62,97,945,127,0
63,97,964,129,0
64,137,940,129,0
65,137,960,129,0
66,137,978,129,0
67,191,948,129,0
68,191,968,129,0
69,191,988,129,0
70,191,1011,129,0
71,191,1033,129,0
72,191,1055,129,0
73,191,1073,129,0
74,191,1093,129,0
75,191,1112,129,0
76,191,1134,129,0
77,191,1155,129,0
78,191,1174,129,0
79,191,1197,129,0
80,191,1220,129,0
81,191,1242,129,0
82,191,1262,129,0
83,191,1283,129,0
84,191,1303,129,0
85,191,1323,129,0
86,191,1345,129,0
87,191,1367,129,0
88,191,1386,129,0
89,191,1408,129,0
90,191,1428,129,0
91,191,1448,129,0
