Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,19,10000
2,0,2,36,10000
3,0,8,49,10000
4,0,26,49,10000
5,0,43,49,10000
6,0,40,69,10000
7,0,36,91,10000
8,0,53,91,10000
9,0,72,91,10000
10,0,89,91,10000
11,0,89,108,10000
12,0,92,123,10000
13,0,106,127,10000
14,0,127,127,10000
15,0,144,127,10000
16,0,160,127,10000
17,0,178,127,10000
18,0,194,127,10000
19,0,211,127,10000
20,0,229,127,0
21,0,247,127,0
22,0,263,127,0
23,0,283,127,0
24,0,303,127,0
25,0,324,127,0
26,0,340,127,0
27,0,359,127,0
28,0,379,127,0
29,0,397,127,0
30,0,419,127,0
31,0,440,127,0
32,0,460,127,0
33,0,480,127,0
34,0,501,127,0
35,0,520,127,0
36,0,538,127,0
37,0,558,127,0
38,0,576,127,0
39,0,596,127,0
40,0,615,127,0
41,0,634,127,0
42,0,654,127,0
43,1,674,127,0
44,1,693,127,0
45,1,711,127,0
46,2,731,127,0
47,2,751,127,0
48,2,772,127,0
49,53,743,127,0
50,53,765,127,0
51,53,788,127,0
52,53,807,127,0
53,102,779,127,0
54,102,800,127,0
55,102,818,127,0
56,146,796,127,0
57,146,817,127,0
58,146,837,127,0
59,189,811,127,0
60,189,832,127,0
61,189,854,127,0
62,245,818,127,0
63,245,839,127,0
64,245,859,127,0
65,246,879,127,0
66,246,900,127,0
67,246,922,127,0
68,246,942,127,0
69,246,963,127,0
70,246,985,127,0
71,246,1009,127,0
72,246,1030,127,0
73,246,1047,127,0
74,246,1071,127,0
75,246,1091,127,0
76,246,1111,127,0
77,246,1130,127,0
78,246,1151,127,0
79,246,1172,127,0
80,246,1192,127,0
81,246,1213,128,0
82,246,1234,128,0
83,246,1252,128,0
84,246,1274,128,0
85,246,1296,128,0
86,246,1315,128,0
87,246,1338,128,0
88,246,1356,128,0
89,246,1378,128,0
90,246,1399,128,0
91,246,1421,128,0
