Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,16,10000
2,0,2,33,10000
3,0,2,50,10000
4,0,18,51,10000
5,0,34,51,10000
6,0,32,69,10000
7,0,27,90,10000
8,0,39,96,10000
9,0,55,96,10000
10,0,73,96,0
11,0,73,111,0
12,0,83,119,0
13,0,97,119,0
14,0,115,119,0
15,0,132,119,0
16,0,148,119,0
17,0,165,119,0
18,0,181,119,0
19,0,195,119,0
20,0,212,119,0
21,0,230,119,0
22,0,246,119,0
23,0,262,119,0
24,0,278,119,0
25,0,293,119,0
26,0,309,119,0
27,0,325,119,0
28,0,342,119,0
29,0,359,119,0
30,0,377,119,0
31,0,393,119,0
32,0,401,127,0
33,0,404,140,0
34,0,421,140,0
35,0,435,140,0
36,0,451,140,0
37,0,469,140,0
38,0,486,140,0
39,0,503,140,0
40,0,519,140,0
41,0,537,140,0
42,0,554,140,0
43,0,571,140,0
44,0,589,140,0
45,0,606,140,0
46,0,625,140,0
47,0,643,140,0
48,0,660,140,0
49,0,677,140,0
50,0,695,140,0
51,0,711,140,0
52,0,729,140,0
53,0,747,140,0
54,0,764,140,0
55,0,781,140,0
56,0,798,140,0
57,0,815,140,0
58,0,832,140,0
59,0,850,140,0
60,0,868,140,0
61,0,885,140,0
62,0,902,140,0
63,0,918,140,0
64,0,936,140,0
65,0,952,140,0
66,0,971,140,0
67,0,988,140,0
68,0,1005,140,0
69,0,1020,140,0
70,0,1037,140,0
71,0,1054,140,0
72,0,1070,140,0
73,0,1087,140,0
74,0,1105,140,0
75,0,1123,140,0
76,0,1141,140,0
77,0,1158,140,0
78,0,1174,141,0
79,0,1192,141,0
80,0,1210,141,0
81,0,1227,141,0
82,0,1240,143,0
83,0,1257,143,0
84,0,1273,144,0
85,0,1289,144,0
86,1,1307,143,0
87,1,1325,143,0
88,2,1341,142,0
89,2,1359,142,0
90,2,1377,142,0
91,2,1395,142,0
