Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,22,10000
2,0,2,37,10000
3,0,6,49,10000
4,0,20,49,10000
5,0,39,49,10000
6,0,40,67,10000
7,0,30,92,10000
8,0,43,98,10000
9,0,64,98,10000
10,0,81,98,0
11,0,80,115,0
12,0,93,119,0
13,0,103,123,0
14,0,123,123,0
15,0,142,123,0
16,0,158,123,0
17,0,180,123,0
18,0,198,123,0
19,0,213,123,0
20,0,230,123,0
21,0,244,126,0
22,0,262,126,0
23,0,280,126,0
24,0,300,126,0
25,0,320,126,0
26,1,338,125,0
27,5,355,121,0
28,5,380,121,0
29,5,401,121,0
30,5,424,121,0
31,5,442,121,0
32,5,460,121,0
33,5,476,121,0
34,5,495,121,0
35,5,513,121,0
36,5,532,121,0
37,5,553,121,0
38,5,571,121,0
39,5,589,121,0
40,5,608,121,0
41,5,627,121,0
42,5,644,122,0
43,5,662,122,0
44,5,679,122,0
45,5,698,122,0
46,5,715,122,0
47,5,733,122,0
48,5,754,122,0
49,5,775,122,0
50,5,798,122,0
51,5,819,122,0
52,5,839,122,0
53,5,860,122,0
54,5,881,122,0
55,5,899,122,0
56,5,923,122,0
57,5,942,122,0
58,5,962,122,0
59,5,985,122,0
60,5,1002,122,0
61,5,1021,122,0
62,5,1039,122,0
63,5,1058,122,0
64,5,1078,122,0
65,5,1098,122,0
66,5,1117,122,0
67,5,1135,122,0
68,5,1153,122,0
69,5,1173,122,0
70,5,1191,122,0
71,5,1209,122,0
72,5,1229,122,0
73,5,1249,122,0
74,5,1271,122,0
75,5,1290,122,0
76,5,1310,122,0
77,5,1332,122,0
78,5,1355,122,0
79,5,1377,122,0
80,46,1357,122,0
81,46,1375,122,0
82,46,1393,122,0
83,47,1413,122,0
84,47,1437,122,0
85,47,1458,122,0
86,63,1463,122,0
87,63,1483,122,0
88,63,1502,122,0
89,64,1519,122,0
90,64,1541,122,0
91,64,1561,122,0
