Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,18,10000
2,0,2,32,10000
3,0,5,46,10000
4,0,24,46,10000
5,0,43,46,10000
6,0,50,58,10000
7,0,38,86,10000
8,0,46,94,10000
9,0,65,94,10000
10,0,84,94,10000
11,0,89,106,10000
12,0,93,120,10000
13,0,107,122,10000
14,0,126,122,10000
15,0,144,122,0
16,0,160,122,0
17,0,179,122,0
18,0,197,122,0
19,0,214,122,0
20,0,231,122,0
21,0,248,122,0
22,0,266,122,0
23,0,282,122,0
24,0,301,122,0
25,0,319,122,0
26,0,338,122,0
27,0,357,122,0
28,0,378,122,0
29,0,394,122,0
30,0,409,122,0
31,0,431,122,0
32,0,448,123,0
33,0,466,123,0
34,0,485,123,0
35,0,504,123,0
36,0,527,123,0
37,0,546,123,0
38,0,568,123,0
39,0,586,123,0
40,0,603,123,0
41,0,622,123,0
42,0,638,123,0
43,0,656,123,0
44,0,672,123,0
45,0,689,123,0
46,0,709,123,0
47,0,727,123,0
48,0,746,123,0
49,0,764,123,0
50,0,779,123,0
51,0,799,123,0
52,0,821,123,0
53,0,842,123,0
54,0,860,123,0
55,0,880,123,0
56,0,899,123,0
57,0,919,123,0
58,0,938,123,0
59,0,955,123,0
60,0,975,123,0
61,0,994,123,0
62,0,1015,123,0
63,0,1036,123,0
64,0,1054,123,0
65,0,1075,123,0
66,0,1096,123,0
67,0,1115,123,0
68,0,1134,123,0
69,0,1153,123,0
70,0,1172,123,0
71,0,1189,123,0
72,0,1211,123,0
73,0,1236,123,0
74,46,1212,123,0
75,46,1229,123,0
76,46,1247,123,0
77,91,1220,123,0
78,91,1241,123,0
79,91,1261,123,0
80,140,1232,123,0
81,140,1253,123,0
82,140,1275,123,0
83,141,1294,123,0
84,141,1317,123,0
85,141,1337,123,0
86,141,1359,123,0
87,194,1330,123,0
88,194,1355,123,0
89,194,1378,123,0
90,218,1379,123,0
91,218,1400,123,0
