Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,10,10000
2,0,2,20,10000
3,0,2,29,10000
4,0,2,39,10000
5,0,2,48,0
6,0,2,58,0
7,0,2,68,0
8,0,7,73,10000
9,0,5,84,10000
10,0,14,84,10000
11,0,10,98,10000
12,0,19,99,10000
13,0,21,106,10000
14,0,26,111,10000
15,0,35,111,0
16,0,33,123,0
17,0,43,123,0
18,0,49,126,0
19,0,51,134,0
20,0,60,134,0
21,0,59,144,0
22,0,64,149,0
23,0,69,153,0
24,0,70,162,0
25,0,79,162,0
26,0,81,170,0
27,0,83,177,0
28,0,91,179,0
29,0,96,183,0
30,0,106,183,0
31,0,112,186,0
32,0,115,193,0
33,3,114,201,0
34,3,114,210,0
35,6,124,207,0
36,6,120,220,0
37,8,125,223,0
38,12,131,222,10000
39,12,128,235,10000
40,14,136,235,10000
41,19,135,240,10000
42,20,138,246,10000
43,22,147,244,10000
44,22,157,244,10000
45,22,167,244,0
46,22,176,244,0
47,22,185,244,0
48,22,195,244,0
49,22,205,244,0
50,22,214,244,0
51,22,224,244,0
52,22,234,244,0
53,22,243,244,0
54,22,253,244,0
55,22,262,244,0
56,22,272,244,0
57,22,281,244,0
58,22,291,244,0
59,22,300,244,0
60,22,310,244,0
61,22,320,244,0
62,22,329,244,0
63,22,335,248,0
64,22,344,248,0
65,22,354,248,0
66,25,362,246,0
67,29,371,243,0
68,30,378,245,0
69,31,381,251,0
70,31,389,252,0
71,31,398,253,0
72,31,407,253,0
73,31,417,253,0
74,31,427,253,0
75,31,436,253,0
76,31,445,253,0
77,31,455,253,0
78,31,465,253,0
79,31,474,253,0
80,31,484,253,0
81,31,493,253,0
82,31,503,253,0
83,31,513,253,0
84,31,522,253,0
85,31,532,253,0
86,31,542,253,0
87,31,551,253,0
88,31,561,253,0
89,31,571,253,0
90,31,580,253,0
91,31,590,253,0
