Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,15,10000
2,0,2,31,10000
3,0,8,46,10000
4,0,26,46,10000
5,0,43,46,10000
6,0,48,57,10000
7,0,42,80,10000
8,0,51,87,10000
9,0,72,87,10000
10,0,91,87,10000
11,0,96,104,10000
12,0,106,111,10000
13,0,118,118,10000
14,0,134,118,10000
15,0,154,118,0
16,0,173,118,0
17,0,191,118,0
18,0,208,118,0
19,0,224,118,0
20,0,245,118,0
21,0,262,120,0
22,1,280,120,0
23,1,297,120,0
24,1,314,120,0
25,1,330,120,0
26,11,350,110,0
27,14,364,107,0
28,14,387,107,0
29,14,409,107,0
30,14,424,107,0
31,14,444,107,0
32,14,464,107,0
33,14,480,108,0
34,14,499,108,0
35,14,515,108,0
36,14,536,108,0
37,14,554,108,0
38,14,575,108,0
39,14,590,108,0
40,14,612,108,0
41,14,631,108,0
42,14,646,109,0
43,14,662,109,0
44,14,680,109,0
45,14,698,109,0
46,14,718,109,0
47,14,739,109,0
48,14,761,109,0
49,14,781,109,0
50,14,799,109,0
51,14,818,109,0
52,14,836,109,0
53,14,855,109,0
54,14,875,109,0
55,14,894,109,0
56,14,916,109,0
57,14,936,109,0
58,14,959,109,0
59,14,976,109,0
60,14,997,109,0
61,14,1017,109,0
62,14,1038,109,0
63,14,1059,109,0
64,14,1080,109,0
65,14,1098,109,0
66,14,1117,109,0
67,14,1140,109,0
68,14,1160,109,0
69,14,1179,109,0
70,14,1198,109,0
71,14,1218,109,0
72,14,1239,109,0
73,14,1261,109,0
74,14,1283,109,0
75,14,1302,109,0
76,14,1324,109,0
77,14,1343,109,0
78,14,1363,109,0
79,14,1383,109,0
80,14,1402,109,0
81,14,1424,109,0
82,14,1445,109,0
83,14,1466,109,0
84,14,1489,109,0
85,39,1486,109,0
86,39,1508,109,0
87,39,1530,109,0
88,41,1549,109,0
89,41,1569,109,0
90,41,1589,109,0
91,42,1608,109,0
