Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,15,10000
2,0,3,31,10000
3,0,3,48,10000
4,0,18,49,10000
5,0,35,49,10000
6,0,36,63,10000
7,0,37,81,10000
8,0,39,94,10000
9,0,56,94,10000
10,0,71,94,10000
11,0,63,120,10000
12,0,73,124,10000
13,0,72,142,10000
14,0,88,142,10000
15,0,102,142,0
16,0,101,158,0
17,0,115,161,0
18,0,130,163,0
19,0,147,163,0
20,0,162,163,0
21,0,177,163,0
22,0,193,163,0
23,0,209,163,0
24,0,227,163,0
25,0,244,163,0
26,0,258,163,0
27,0,275,163,0
28,0,290,163,0
29,0,307,163,0
30,0,324,163,0
31,0,337,164,0
32,0,354,164,0
33,0,371,164,0
34,0,388,164,0
35,1,406,163,0
36,2,423,162,0
37,2,439,162,0
38,2,457,162,0
39,2,474,162,0
40,2,489,162,0
41,2,507,162,0
42,2,519,164,0
43,2,536,164,0
44,2,553,164,0
45,2,568,164,0
46,2,585,164,0
47,2,600,165,0
48,2,617,165,0
49,2,634,165,0
50,2,652,165,0
51,2,670,165,0
52,2,687,165,0
53,2,706,165,0
54,2,722,165,0
55,2,739,165,0
56,2,756,165,0
57,2,774,165,0
58,2,793,165,0
59,2,811,165,0
60,2,829,165,0
61,2,847,165,0
62,2,866,165,0
63,2,884,165,0
64,2,901,165,0
65,2,918,165,0
66,2,935,165,0
67,2,953,165,0
68,2,969,165,0
69,2,987,165,0
70,2,1004,165,0
71,2,1022,165,0
72,2,1040,165,0
73,2,1056,165,0
74,2,1073,165,0
75,2,1090,165,0
76,2,1108,165,0
77,2,1126,165,0
78,2,1142,165,0
79,2,1159,165,0
80,2,1177,165,0
81,54,1142,165,0
82,54,1160,165,0
83,54,1178,165,0
84,97,1153,165,0
85,97,1170,165,0
86,97,1187,165,0
87,139,1163,165,0
88,139,1180,165,0
89,139,1198,165,0
90,139,1215,165,0
91,139,1233,165,0
