Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,7,13,10000
2,0,7,30,10000
3,0,7,49,10000
4,0,24,50,10000
5,0,40,53,0
6,0,35,74,0
7,0,30,100,0
8,0,40,111,0
9,0,58,111,0
10,0,76,111,0
11,0,78,128,0
12,0,94,130,0
13,0,107,136,0
14,0,124,136,0
15,0,142,136,0
16,0,154,143,0
17,0,170,147,0
18,0,182,150,0
19,0,197,150,0
20,0,217,150,0
21,0,224,159,0
22,0,242,159,0
23,0,260,159,0
24,0,282,159,0
25,5,298,154,0
26,6,316,153,0
27,6,333,153,0
28,6,354,153,0
29,6,376,153,0
30,6,398,153,0
31,6,419,153,0
32,6,441,153,0
33,6,461,153,0
34,6,481,153,0
35,6,497,153,0
36,6,517,153,0
37,6,537,153,0
38,6,557,153,0
39,6,576,153,0
40,6,597,153,0
41,6,616,153,0
42,6,635,153,0
43,6,656,153,0
44,6,675,153,0
45,6,694,153,0
46,6,712,153,0
47,6,733,153,0
48,6,752,153,0
49,6,774,153,0
50,6,794,153,0
51,6,815,153,0
52,6,835,153,0
53,6,853,153,0
54,6,873,153,0
55,6,894,153,0
56,6,912,153,0
57,6,931,153,0
58,6,951,153,0
59,6,972,153,0
60,6,991,153,0
61,6,1010,156,0
62,6,1030,156,0
63,6,1047,159,0
64,6,1063,161,0
65,6,1082,164,0
66,6,1101,164,0
67,6,1124,164,0
68,6,1146,164,0
69,6,1169,164,0
70,6,1192,164,0
71,6,1209,166,0
72,6,1228,166,0
73,6,1248,166,0
74,6,1268,166,0
75,6,1288,166,0
76,6,1307,166,0
77,6,1329,166,0
78,6,1349,166,0
79,6,1368,166,0
80,6,1390,166,0
81,6,1412,166,0
82,6,1433,166,0
83,6,1452,166,0
84,6,1469,166,0
85,6,1490,167,0
86,6,1504,167,0
87,6,1525,167,0
88,6,1544,167,0
89,6,1560,167,0
90,6,1578,167,0
91,6,1598,167,0
