Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,17,10000
2,0,2,36,10000
3,0,4,49,10000
4,0,21,49,10000
5,0,41,49,10000
6,0,45,64,10000
7,0,37,88,10000
8,0,43,96,10000
9,0,60,96,10000
10,0,81,96,10000
11,0,85,112,10000
12,0,91,122,10000
13,0,106,126,10000
14,0,123,126,10000
15,0,141,126,0
16,0,159,126,0
17,0,177,126,0
18,0,191,126,0
19,0,211,126,0
20,0,229,126,0
21,0,249,126,0
22,0,269,126,0
23,0,287,126,0
24,0,308,126,0
25,0,327,126,0
26,0,346,126,0
27,0,363,126,0
28,0,382,126,0
29,0,402,126,0
30,0,421,126,0
31,0,437,126,0
32,0,455,126,0
33,0,473,126,0
34,0,492,126,0
35,0,510,126,0
36,0,526,126,0
37,0,542,126,0
38,0,556,126,0
39,0,575,126,0
40,0,593,126,0
41,0,615,126,0
42,0,634,126,0
43,0,651,126,0
44,0,668,126,0
45,51,637,126,0
46,51,653,126,0
47,51,671,126,0
48,54,688,126,0
49,54,706,126,0
50,54,722,126,0
51,55,743,126,0
52,55,764,126,0
53,55,784,126,0
54,56,804,126,0
55,56,825,126,0
56,56,842,126,0
57,109,808,126,0
58,109,829,126,0
59,109,850,126,0
60,154,828,126,0
61,154,850,126,0
62,154,869,126,0
63,154,891,126,0
64,202,863,126,0
65,202,884,126,0
66,202,904,126,0
67,202,923,126,0
68,202,945,126,0
69,202,969,126,0
70,202,992,126,0
71,202,1015,126,0
72,202,1034,126,0
73,202,1057,126,0
74,202,1079,126,0
75,202,1097,126,0
76,202,1114,126,0
77,202,1136,126,0
78,202,1160,126,0
79,202,1181,126,0
80,202,1204,126,0
81,202,1228,126,0
82,202,1251,126,0
83,202,1275,126,0
84,202,1296,126,0
85,202,1318,126,0
86,202,1341,126,0
87,202,1362,126,0
88,202,1386,126,0
89,202,1406,126,0
90,202,1423,126,0
91,202,1444,126,0
