Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,17,10000
2,0,2,34,10000
3,0,3,50,10000
4,0,19,50,10000
5,0,35,52,10000
6,0,37,67,10000
7,0,34,88,10000
8,0,39,98,10000
9,0,56,98,10000
10,0,71,98,10000
11,0,66,120,10000
12,0,78,123,10000
13,0,75,140,10000
14,0,92,140,10000
15,0,106,140,10000
16,0,113,149,10000
17,0,126,153,10000
18,0,139,157,10000
19,0,157,157,10000
20,0,173,157,0
21,0,190,157,0
22,0,204,157,0
23,0,219,157,0
24,0,237,157,0
25,0,253,157,0
26,0,269,157,0
27,0,286,157,0
28,0,302,157,0
29,0,318,157,0
30,0,336,157,0
31,0,351,157,0
32,0,368,157,0
33,0,384,157,0
34,1,401,156,0
35,1,419,156,0
36,1,435,156,0
37,1,450,156,0
38,1,467,156,0
39,1,482,156,0
40,1,496,156,0
41,1,514,156,0
42,1,524,161,0
43,1,541,161,0
44,1,558,161,0
45,1,572,161,0
46,1,588,161,0
47,1,604,162,0
48,1,621,162,0
49,1,637,162,0
50,1,656,162,0
51,1,673,162,0
52,1,689,162,0
53,1,707,162,0
54,1,724,162,0
55,1,742,162,0
56,1,756,162,0
57,1,775,162,0
58,1,794,162,0
59,1,812,162,0
60,1,830,162,0
61,1,847,162,0
62,1,866,162,0
63,1,882,162,0
64,1,899,162,0
65,1,914,162,0
66,1,929,165,0
67,1,947,165,0
68,1,962,165,0
69,1,979,165,0
70,1,995,165,0
71,1,1013,165,0
72,1,1031,165,0
73,1,1048,165,0
74,1,1065,165,0
75,1,1082,165,0
76,1,1100,165,0
77,1,1118,165,0
78,1,1133,165,0
79,1,1151,165,0
80,1,1169,165,0
81,1,1186,165,0
82,1,1204,165,0
83,1,1223,165,0
84,1,1240,165,0
85,1,1256,165,0
86,1,1274,165,0
87,1,1292,165,0
88,1,1309,165,0
89,1,1326,165,0
90,1,1344,165,0
91,1,1362,165,0
