Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,10,10000
2,0,2,20,10000
3,0,2,29,10000
4,0,2,39,10000
5,0,2,48,10000
6,0,2,58,10000
7,0,2,68,10000
8,0,7,72,10000
9,0,4,85,10000
10,0,13,85,10000
11,0,10,98,10000
12,0,18,100,10000
13,0,20,107,10000
14,0,23,114,10000
15,0,33,114,0
16,0,28,128,0
17,0,38,128,0
18,0,44,131,0
19,0,46,139,0
20,0,56,139,0
21,0,58,146,0
22,0,63,151,0
23,0,69,154,0
24,0,70,163,0
25,0,79,163,0
26,0,81,171,0
27,0,85,177,0
28,0,93,178,0
29,0,96,185,0
30,0,105,185,0
31,0,113,187,0
32,0,115,195,0
33,0,115,204,0
34,0,115,214,0
35,1,125,213,0
36,1,124,223,0
37,1,130,227,0
38,6,136,226,0
39,6,130,241,0
40,8,138,241,0
41,13,138,246,0
42,13,139,254,0
43,16,149,251,0
44,16,158,251,0
45,16,168,251,0
46,16,177,251,0
47,16,187,251,0
48,16,197,251,0
49,16,207,251,0
50,16,216,251,0
51,16,226,251,0
52,16,235,251,0
53,16,245,251,0
54,16,255,251,0
55,16,264,251,0
56,16,274,251,0
57,16,283,251,0
58,16,293,251,0
59,16,302,251,0
60,16,312,251,0
61,16,322,251,0
62,16,332,251,0
63,16,341,251,0
64,16,351,251,0
65,16,360,251,0
66,19,369,249,0
67,24,379,244,0
68,26,384,246,0
69,31,385,250,0
70,31,394,251,0
71,31,402,252,0
72,31,411,252,0
73,31,421,252,0
74,31,431,252,0
75,31,440,252,0
76,31,450,252,0
77,31,459,252,0
78,31,469,252,0
79,31,479,252,0
80,31,488,252,0
81,31,498,252,0
82,31,508,252,0
83,31,517,252,0
84,31,527,252,0
85,31,536,252,0
86,31,546,252,0
87,31,556,252,0
88,31,565,252,0
89,31,575,252,0
90,31,585,252,0
91,31,594,252,0
