Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,18,10000
2,0,2,34,10000
3,0,6,46,10000
4,0,21,46,10000
5,0,39,46,10000
6,0,44,58,10000
7,0,31,87,10000
8,0,42,93,10000
9,0,57,93,10000
10,0,75,93,10000
11,0,77,108,10000
12,0,82,120,10000
13,0,97,122,10000
14,0,114,122,10000
15,0,134,122,0
16,0,150,122,0
17,0,169,122,0
18,0,189,122,0
19,0,206,122,0
20,0,224,122,0
21,0,239,122,0
22,0,257,122,0
23,0,273,122,0
24,0,289,122,0
25,0,311,122,0
26,0,329,122,0
27,0,347,122,0
28,0,368,122,0
29,0,388,122,0
30,0,403,122,0
31,0,421,122,0
32,0,438,122,0
33,0,454,122,0
34,0,472,122,0
35,0,491,122,0
36,0,509,122,0
37,0,527,122,0
38,0,550,122,0
39,0,567,122,0
40,0,585,122,0
41,0,603,122,0
42,0,621,122,0
43,0,638,122,0
44,0,659,122,0
45,0,677,122,0
46,0,694,122,0
47,55,656,122,0
48,55,672,122,0
49,55,688,122,0
50,103,658,122,0
51,103,679,122,0
52,103,696,122,0
53,152,667,122,0
54,152,686,122,0
55,152,701,122,0
56,152,719,122,0
57,197,696,122,0
58,197,716,122,0
59,197,740,122,0
60,210,747,122,0
61,210,768,122,0
62,210,789,122,0
63,261,756,122,0
64,261,775,122,0
65,261,798,122,0
66,261,818,122,0
67,261,840,122,0
68,261,863,122,0
69,261,882,122,0
70,261,903,122,0
71,261,924,122,0
72,261,944,122,0
73,261,962,122,0
74,261,983,122,0
75,261,1009,122,0
76,261,1033,122,0
77,261,1050,122,0
78,261,1070,122,0
79,261,1090,122,0
80,261,1109,122,0
81,261,1127,122,0
82,261,1148,122,0
83,261,1168,122,0
84,261,1188,122,0
85,261,1211,122,0
86,261,1230,122,0
87,261,1250,122,0
88,261,1270,122,0
89,261,1289,122,0
90,261,1308,122,0
91,261,1329,122,0
