Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,7,12,10000
2,0,7,28,10000
3,0,7,44,10000
4,0,23,45,10000
5,0,40,46,0
6,0,36,68,0
7,0,32,91,10000
8,0,41,101,10000
9,0,60,101,10000
10,0,78,101,10000
11,0,75,122,10000
12,0,87,127,10000
13,0,97,134,10000
14,0,112,134,10000
15,0,130,134,0
16,0,145,138,0
17,0,162,141,0
18,0,173,145,0
19,0,190,145,0
20,0,207,145,0
21,0,214,154,0
22,0,233,154,0
23,0,249,154,0
24,0,270,154,0
25,5,284,149,0
26,7,305,147,0
27,7,321,147,0
28,7,339,147,0
29,7,358,147,0
30,7,377,147,0
31,7,397,147,0
32,7,418,147,0
33,7,440,147,0
34,7,457,147,0
35,7,478,147,0
36,7,496,147,0
37,7,516,147,0
38,7,535,147,0
39,7,554,147,0
40,7,571,147,0
41,7,590,147,0
42,7,609,147,0
43,7,626,147,0
44,7,646,147,0
45,7,664,147,0
46,7,685,147,0
47,7,705,147,0
48,7,725,147,0
49,7,748,147,0
50,7,766,147,0
51,7,786,147,0
52,7,806,147,0
53,7,823,147,0
54,7,842,147,0
55,7,863,147,0
56,7,883,147,0
57,7,901,147,0
58,7,919,147,0
59,7,939,147,0
60,7,960,147,0
61,7,980,150,0
62,7,1002,151,0
63,7,1018,155,0
64,7,1038,156,0
65,30,1033,158,0
66,30,1050,160,0
67,30,1069,160,0
68,31,1090,160,0
69,31,1114,160,0
70,31,1135,160,0
71,73,1112,161,0
72,73,1133,161,0
73,73,1155,161,0
74,73,1174,161,0
75,73,1194,161,0
76,73,1215,161,0
77,73,1236,161,0
78,73,1255,161,0
79,73,1277,161,0
80,73,1299,161,0
81,73,1321,161,0
82,73,1341,161,0
83,73,1362,161,0
84,73,1383,161,0
85,73,1402,161,0
86,73,1422,161,0
87,73,1443,161,0
88,73,1461,161,0
89,73,1482,161,0
90,73,1501,161,0
91,73,1524,161,0
