Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,18,10000
2,0,2,35,10000
3,0,8,48,10000
4,0,22,48,10000
5,0,41,48,10000
6,0,43,66,10000
7,0,37,91,10000
8,0,46,98,10000
9,0,67,98,10000
10,0,85,98,10000
11,0,91,111,10000
12,0,97,122,10000
13,0,111,126,10000
14,0,128,126,10000
15,0,144,126,0
16,0,164,126,0
17,0,185,126,0
18,0,203,126,0
19,0,218,126,0
20,0,236,126,0
21,0,251,130,0
22,1,268,130,0
23,1,288,130,0
24,1,308,130,0
25,1,326,130,0
26,5,347,126,0
27,6,363,125,0
28,6,380,125,0
29,6,397,125,0
30,6,414,125,0
31,6,431,125,0
32,6,451,125,0
33,6,467,125,0
34,6,486,125,0
35,6,506,125,0
36,6,521,125,0
37,6,540,125,0
38,6,559,125,0
39,6,575,125,0
40,6,594,125,0
41,6,611,125,0
42,6,629,126,0
43,6,645,126,0
44,6,664,126,0
45,6,685,126,0
46,6,703,126,0
47,6,723,126,0
48,6,743,126,0
49,6,760,126,0
50,6,778,126,0
51,6,797,126,0
52,6,817,126,0
53,6,838,126,0
54,6,856,126,0
55,6,874,126,0
56,6,894,126,0
57,6,914,126,0
58,6,936,126,0
59,6,957,126,0
60,6,976,126,0
61,6,998,126,0
62,6,1014,126,0
63,6,1035,126,0
64,6,1052,126,0
65,6,1069,126,0
66,6,1085,126,0
67,6,1104,126,0
68,6,1121,126,0
69,6,1140,126,0
70,6,1159,126,0
71,6,1176,126,0
72,6,1193,126,0
73,56,1162,126,0
74,56,1184,126,0
75,56,1206,126,0
76,103,1178,126,0
77,103,1199,126,0
78,103,1219,126,0
79,106,1238,126,0
80,106,1258,126,0
81,106,1277,126,0
82,151,1254,126,0
83,151,1274,126,0
84,151,1295,126,0
85,151,1313,126,0
86,164,1322,126,0
87,164,1345,126,0
88,164,1364,126,0
89,165,1386,126,0
90,165,1406,126,0
91,165,1424,126,0
