Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,16,10000
2,0,2,33,10000
3,0,2,49,10000
4,0,17,50,10000
5,0,34,50,10000
6,0,33,68,10000
7,0,34,85,10000
8,0,35,98,10000
9,0,52,98,10000
10,0,67,98,10000
11,0,64,118,10000
12,0,75,123,10000
13,0,78,136,10000
14,0,95,136,10000
15,0,110,136,10000
16,0,109,152,10000
17,0,123,156,10000
18,0,135,159,10000
19,0,152,159,10000
20,0,168,159,0
21,0,183,159,0
22,0,199,159,0
23,0,215,159,0
24,0,232,159,0
25,0,250,159,0
26,0,266,159,0
27,0,283,159,0
28,0,300,159,0
29,0,317,159,0
30,0,334,159,0
31,0,348,160,0
32,0,365,160,0
33,0,383,160,0
34,0,401,160,0
35,0,419,160,0
36,0,437,160,0
37,0,452,160,0
38,0,469,160,0
39,0,486,160,0
40,0,501,160,0
41,0,519,160,0
42,0,531,163,0
43,0,547,163,0
44,0,563,163,0
45,0,579,163,0
46,0,596,163,0
47,0,612,164,0
48,0,628,164,0
49,0,645,164,0
50,0,663,164,0
51,0,680,164,0
52,0,698,164,0
53,0,714,164,0
54,0,731,164,0
55,0,749,164,0
56,0,765,164,0
57,0,783,164,0
58,0,801,164,0
59,0,820,164,0
60,0,837,164,0
61,0,856,164,0
62,0,873,164,0
63,0,890,164,0
64,0,908,164,0
65,0,924,164,0
66,0,940,166,0
67,0,957,166,0
68,0,974,166,0
69,0,991,166,0
70,0,1009,166,0
71,0,1027,166,0
72,0,1044,166,0
73,0,1060,166,0
74,0,1077,166,0
75,0,1094,166,0
76,0,1111,166,0
77,0,1129,166,0
78,0,1147,166,0
79,0,1165,166,0
80,0,1183,166,0
81,0,1201,166,0
82,0,1218,166,0
83,0,1236,166,0
84,0,1254,166,0
85,0,1271,166,0
86,0,1288,166,0
87,0,1306,166,0
88,0,1323,166,0
89,0,1340,166,0
90,0,1358,166,0
91,0,1374,166,0
