Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,17,10000
2,0,3,31,10000
3,0,6,43,10000
4,0,20,43,10000
5,0,38,43,10000
6,0,42,57,10000
7,0,36,78,10000
8,0,46,85,10000
9,0,65,85,10000
10,0,79,85,10000
11,0,86,97,10000
12,0,98,104,10000
13,0,114,108,10000
14,0,131,108,10000
15,0,151,108,0
16,0,167,108,0
17,0,186,108,0
18,0,205,108,0
19,0,219,108,0
20,0,237,108,0
21,0,250,111,0
22,0,266,113,0
23,0,285,113,0
24,0,306,113,0
25,0,325,113,0
26,10,342,103,0
27,12,361,101,0
28,12,384,101,0
29,12,404,101,0
30,12,424,101,0
31,12,444,101,0
32,12,461,101,0
33,12,484,101,0
34,12,502,101,0
35,12,518,101,0
36,12,539,101,0
37,12,558,101,0
38,12,579,101,0
39,12,598,101,0
40,12,618,101,0
41,12,637,102,0
42,12,659,102,0
43,12,674,102,0
44,12,693,102,0
45,12,712,102,0
46,12,732,102,0
47,12,753,102,0
48,12,774,102,0
49,12,793,102,0
50,12,811,102,0
51,12,827,102,0
52,12,846,102,0
53,12,866,102,0
54,12,888,102,0
55,12,904,102,0
56,12,924,102,0
57,12,944,102,0
58,12,964,102,0
59,12,986,102,0
60,12,1004,102,0
61,12,1023,102,0
62,12,1041,102,0
63,12,1062,102,0
64,12,1078,103,0
65,12,1099,103,0
66,12,1119,103,0
67,12,1138,103,0
68,12,1158,103,0
69,12,1176,103,0
70,12,1198,103,0
71,12,1218,103,0
72,12,1238,103,0
73,12,1257,103,0
74,12,1280,103,0
75,12,1300,103,0
76,12,1320,103,0
77,12,1340,103,0
78,12,1361,103,0
79,12,1384,103,0
80,12,1404,103,0
81,12,1424,103,0
82,12,1445,103,0
83,12,1465,103,0
84,12,1489,103,0
85,12,1511,103,0
86,12,1532,103,0
87,12,1553,103,0
88,12,1572,103,0
89,12,1592,103,0
90,12,1613,103,0
91,12,1635,103,0
